,Unnamed: 0,area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core,shell,formula,core_atomic_percent,core_pauling_electronegativity,shell_atomic_percent,shell,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function
517,531,0.2,4,45,20,5.432,891.9945,2.0895,269.9945,0,5.4895,1,0.2,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
518,532,0.2,4,45,20,5.432,892,2.18,270,0,5.58,1,0.3,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
519,533,0.2,8,45,10,9.26,2838.8,4.265,225.8,0,3.681,1,0.05,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
520,534,0.2,8,45,10,8.85,2935.565,4.2655,322.565,0,4.598,1,0.1,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
521,535,0.2,8,45,10,8.686,2935.385,4.307,322.385,0,4.598,1,0.2,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
522,536,0.2,8,45,10,8.563,2919.26,4.3285,306.26,0,4.8275,1,0.3,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
523,537,0.2,8,45,10,8.359,2919.3,4.349,532.063,0,5.058,1,0.5,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
524,538,0.2,20,45,30,10.5378,1372.5,3.2605,1372.5,0,3.2605,1,0.4,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
525,539,0.2,20,45,30,10.298,2190.471,4.963,556.519,0,1.412,1,0.8,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
526,540,0.2,20,45,30,11.312,2353.7985,5.217,589.1305,0,1.449,1,1,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
527,541,0.2,20,45,30,15.077,2550.85,5.399,328.675,0,0.979,1,2,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
528,542,0.2,20,45,40,13.72,900.1575,4.124,66.858,0,0.534,1,0.3,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
529,543,0.2,20,45,40,13.72,1008.733,4.3375,175.433,0,0.7465,1,2,0.805995977,1,3.895077,90,90,90,5.479768543,60.90147919,87.36407988,57.03680818,0.4,-0.6666666667,3.349205413,1,SmMnO3,Mn2O3,SmMnO3-Mn2O3,"{'Sm': 20.0, 'Mn': 20.0, 'O': 60.0}",237.4,"{'Mn': 40.0, 'O': 60.0}",268.4,500,82,640,164
530,544,0.1546391753,35,498,5,44.2,886,8.694605336,117,0,0,1,0.02,1,1,5.14316324,88.70421793,78.31925425,88.76833825,0,0,0,0,0.2192307692,-1.238095238,89.69599759,1.000258427,Er3Fe7(NiO4)50,0,NiEr0.06Fe0.14O4,"{'Er': 1.153846153846154, 'Fe': 2.6923076923076925, 'Ni': 19.230769230769234, 'O': 76.92307692307693}",306.2730769,{},0,675.3846154,111.6923077,0,0
531,545,0.1546391753,35,498,5,43.8,1218,8.694605336,167,0,0,1,0.02,1,1,5.14316324,88.70421793,78.31925425,88.76833825,0,0,0,0,0.2076923077,-0.9285714286,89.69599759,1.000258427,Er3Fe2(NiO4)25,0,NiEr0.12Fe0.08O4,"{'Er': 2.307692307692308, 'Fe': 1.5384615384615385, 'Ni': 19.230769230769234, 'O': 76.92307692307693}",304.1615385,{},0,666.1538462,106.2692308,0,0
532,546,0.1546391753,35,498,5,41.2,1377,8.694605336,172,0,0,1,0.02,1,1,5.14316324,88.70421793,78.31925425,88.76833825,0,0,0,0,0.1961538462,-0.6071428571,89.69599759,1.000258427,Er9Fe(NiO4)50,0,NiEr0.18Fe0.02O4,"{'Er': 3.4615384615384617, 'Fe': 0.38461538461538464, 'Ni': 19.230769230769234, 'O': 76.92307692307693}",302.05,{},0,656.9230769,100.8461538,0,0
533,547,0.07272727273,10,850,2,2.9,1832.68,1.675,1387.54,0,0.999,1,0.66,0.805995977,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.6281407035,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
534,548,0.07272727273,50,850,2,8.3,1294.872,1.667,13.028,1,0.137,1,0.01,0.805995977,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.6281407035,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
535,549,0.07272727273,50,850,2,8.3,1461.595,1.8625,794.928,0,0.3325,1,0.1,0.805995977,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.6281407035,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
536,550,0.07272727273,29,850,100,13.6582,663.422,1.5055,81.257,0,0,1,0.1,0.805995977,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.6281407035,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
537,551,0.07272727273,27,850,50,13.6582,1088.3345,2.1605,306.0945,0,0,1,0.1,0.805995977,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.6281407035,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
538,552,0.3333333333,50,1103,5,9.656,657.542,3.1,316.989,0,0.748,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
539,553,0.3,50,1103,5,7.487,523.2,1.879,84.611,0,0.345,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
540,554,0.1764705882,50,1103,5,4.37,381.864,1.0775,70.769,0,0.1985,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
541,555,0.3,50,1103,2,10.07,794.665,3.39,155.665,0,0.596,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
542,556,0.3,50,1103,5,9.754,688.265,3.15,114.745,0,0.35,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
543,557,0.3,50,1103,10,9.438,589.847,2.417,106.431,0,0,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
544,558,0.3,50,1103,17,9.158,499.745,2.375,16.745,0,0,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
545,559,0.3,50,1103,27,8.912,372.75,1.885,44.65,0,0.273,1,0.1,1,1,5.388093916,122.2098958,142.6878026,47.91917824,0,0,0,0,0.2,0.9455676516,195.4546207,0.6286584682,FeBiO3,0,BiFeO3,"{'Fe': 20.0, 'Bi': 20.0, 'O': 60.0}",243,{},0,520,94,0,0
546,561,0.119047619,70,334,10,0.4,169,1.860408,249,0,0.0862,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,0,0,0,0,0.5,0.8606143345,165.6702404,1.757954164,CoO,0,CoO,"{'Co': 50.0, 'O': 50.0}",266,{},0,750,250,0,0
547,562,0.1431980907,70,573,10,35,197,13.7658,76,0,1.574896,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,6.055895717,59.8443616,59.34137478,60.17587797,0.4444444444,0.3267692308,35.18325292,1.757954164,CoO,Mn(FeO2)2,CoO-MnFe2O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Mn': 14.285714285714285, 'Fe': 28.57142857142857, 'O': 57.14285714285714}",271,750,250,671.4285714,192.8571429
548,563,0.1608579088,70,860,10,78,283,26.6802,55,0,2.3376,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.932913866,120.4947892,120.20238,89.39747524,0.4444444444,-0.3242320819,54.3577755,1.757954164,CoO,Fe2CoO4,CoO-CoFe2O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,750,250,700,205.7142857
549,564,0.3,50,85,5,0.96,1856.45,0.189,944.208,0,0.089,1,0.5,1,1,2.924839357,90,90,119.9999855,0,0,0,0,0.5,0.8065326633,43.5921377,1.176906346,NiO,0,NiO,"{'Ni': 50.0, 'O': 50.0}",267.5,{},0,800,257.5,0,0
550,565,0.1224489796,50,293,5,6.35,1047.21,0.219,877.4,0,0.219,1,0.5,1,1,3.566080919,60,60,60,2.924839357,90,90,119.9999855,0.6666666667,0.6859296482,75.13233145,1,Gd,NiO,Gd-NiO,{'Gd': 100.0},120,"{'Ni': 50.0, 'O': 50.0}",267.5,300,310,800,257.5
551,566,0.1037344398,18,85,300,12.9406,525.72,0.00619,54.431,0,0.0094,1,0.01,1,1,2.924839357,90,90,119.9999855,0,0,0,0,0.5,0.993718593,43.5921377,1.176906346,NiO,0,NiO,"{'Ni': 50.0, 'O': 50.0}",267.5,{},0,800,257.5,0,0
552,567,0.1034482759,18,591.6,300,12.9406,420.07,0.00615,46.4866,0,0.0094,1,0.01,1,1,5.216782493,90,72,108,0,0,0,0,0.5,0.9673366834,71.19317067,1,ZnNi99O100,0,Ni0.99Zn0.01O,"{'Zn': 0.5, 'Ni': 49.5, 'O': 50.0}",266.545,{},0,795,254.925,0,0
553,568,0.1087350489,18,591.6,300,12.9406,533,0.00642,44.365,0,0.0094,1,0.01,1,1,5.216782493,90,72,108,0,0,0,0,0.5,0.9673366834,71.19317067,1,Zn3Ni97O100,0,Ni0.97Zn0.03O,"{'Zn': 1.5, 'Ni': 48.5, 'O': 50.0}",264.635,{},0,785,249.775,0,0
554,569,0.1054852321,18,591.6,300,12.9406,159.266,0.00237,15.541,0,0.0094,1,0.01,1,1,4.170577969,90,84,101.9999971,0,0,0,0,0.5,0.9673366834,97.01571436,1.024812995,ZnNi19O20,0,Ni0.95Zn0.05O,"{'Zn': 2.5, 'Ni': 47.5, 'O': 50.0}",262.725,{},0,775,244.625,0,0
555,570,0.1037344398,51.04,85,3,3.8216,1044.68,0.01538,49.168,0,0.1065,1,0.01,1,1,2.924839357,90,90,119.9999855,0,0,0,0,0.5,0.993718593,43.5921377,1.176906346,NiO,0,NiO,"{'Ni': 50.0, 'O': 50.0}",267.5,{},0,800,257.5,0,0
556,571,0.1034482759,50,602.4,3,34.4804,645.11,0.01022,55.388,0,5.5734,1,0.01,1,1,5.448240429,66.31112572,82.94563195,70.81472327,0,0,0,0,0.5,0.6871859296,99.75441546,1.248342903,ZnNi99O100,0,Ni0.99Zn0.01O,"{'Zn': 0.5, 'Ni': 49.5, 'O': 50.0}",266.545,{},0,795,254.925,0,0
557,572,0.1087350489,50,602.4,3,34.4804,495.24,0.00872,74.345,0,5.365,1,0.01,1,1,5.448240429,66.31112572,82.94563195,70.81472327,0,0,0,0,0.5,0.6871859296,99.75441546,1.248342903,Zn3Ni97O100,0,Ni0.97Zn0.03O,"{'Zn': 1.5, 'Ni': 48.5, 'O': 50.0}",264.635,{},0,785,249.775,0,0
558,573,0.1054852321,50,602.4,3,34.4804,256.8,0.00514,30.212,0,5.365,1,0.01,1,1,5.448240429,66.31112572,82.94563195,70.81472327,0,0,0,0,0.5,0.6871859296,99.75441546,1.248342903,ZnNi19O20,0,Ni0.95Zn0.05O,"{'Zn': 2.5, 'Ni': 47.5, 'O': 50.0}",262.725,{},0,775,244.625,0,0
559,574,0.15,70,850,10,40.631,8040,22.5818,101,0,0.3643496,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
560,575,0.15,70,850,50,40.631,8105,22.5904,74,0,0.3589948,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
561,576,0.15,70,850,150,43.2134,4131,47.1517,55,0,0.499432,0.8,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
562,577,0.15,70,850,250,39.2628,1662,31.0905,30,0,0.384632,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
563,578,0.15,30,850,10,32.5494,8624,17.3368,178,0,0,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
564,579,0.15,30,850,50,32.823,8200,17.4304,109,0,0,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
565,580,0.15,30,850,150,48.2282,4302,16.0526,45,0,1.218,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
566,581,0.15,30,850,250,29.0628,1737,16.628,36,0,1.464,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
567,582,0.0612244898,70,850,10,46.0336,3197,36.8626,253,0,0.1374,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
568,583,0.0612244898,70,850,50,46.0336,2656,36.8626,160,0,0.2522,0.8,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
569,584,0.0612244898,70,850,150,38.6424,1346,39.2301,58,0,0.336232,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
570,585,0.0612244898,70,850,250,24.9028,503,24.7645,11,0,0.384632,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
571,586,0.0612244898,70,850,325,24.836,275,17.9265,2,0,0.5519,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
572,587,0.0612244898,70,850,10,49.812,3016,20.5784,238,0,1.00868,0.8,2,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
573,588,0.0612244898,70,850,50,49.812,2528,20.5784,147,0,0.26428,0.8,2,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
574,589,0.0612244898,30,850,10,49.1154,4652,18.7704,943,0,0.69,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
575,590,0.0612244898,30,850,50,48.707,3697,19.4404,376,0,1.783,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
576,591,0.0612244898,30,850,150,46.6082,1805,20.5726,81,0,2.368,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
577,592,0.0612244898,30,850,250,46.0694,687,18.8874,23,0,2.033,1,5,0.805995977,1,3.011828164,107.2949512,89.50258333,120.0378437,5.142692,74.87633512,90,90,0.4444444444,0.9725085911,104.2070895,1.757954164,CoO,Fe3O4,CoO-Fe3O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,750,250,685.7142857,201.4285714
578,593,0.4761904762,50,813,10,28.685,5500,6.6,800,0,0.6,1,1,1,1,3.011828164,107.2949512,89.50258333,120.0378437,6.617076535,57.30338629,57.30338629,45.08058012,0.4375,0.8316151203,46.07135613,1.757954164,CoO,Fe4CoNiO8,CoO-Ni0.5Co0.5Fe2O4,"{'Co': 50.0, 'O': 50.0}",266,"{'Fe': 28.57142857142857, 'Co': 7.142857142857142, 'Ni': 7.142857142857142, 'O': 57.14285714285714}",275.9285714,750,250,707.1428571,206.7857143
579,594,0.04273504274,12,922,300,82.4,900,27.4,14.182,0.6,4.8,1,0,1,1,5.932913866,120.4947892,120.20238,89.39747524,4.799136156,84.38479131,89.90051667,99.4603981,0.6,0.5721009842,73.01220751,1,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,"{'Fe': 66.66666666666666, 'Co': 33.33333333333333}",184.6666667,700,205.7142857,833.3333333,480
580,595,0.04411764706,12,922,300,80,760,26.1,19.15,0.4,13,1,0,1,1,5.932913866,120.4947892,120.20238,89.39747524,3.038004677,90,90,108.9186614,0.6,0.6710526316,120.9340606,1,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,"{'Fe': 66.66666666666666, 'Co': 33.33333333333333}",184.6666667,700,205.7142857,833.3333333,480
581,596,0.04622496148,12,922,300,94.6,750,29.6,16.852,0.4,9.1,1,0,1,1,5.932913866,120.4947892,120.20238,89.39747524,4.678482862,80.92580107,90,97.31928736,0.6,0.6350364964,79.29629275,1,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,"{'Fe': 66.66666666666666, 'Co': 33.33333333333333}",184.6666667,700,205.7142857,833.3333333,480
582,597,0.06172839506,12,922,10,111.4,650,29,76.254,0.6,2.9,1,1.2,1,1,5.932913866,120.4947892,120.20238,89.39747524,4.595865938,77.9010681,90,93.866458,0.6,0.565701559,82.23531238,1,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,"{'Fe': 66.66666666666666, 'Co': 33.33333333333333}",184.6666667,700,205.7142857,833.3333333,480
583,598,0.07936507937,12,922,10,141.3,540,30,73.298,0,53.3,1,1.2,1,1,5.932913866,120.4947892,120.20238,89.39747524,1.548392548,54,54,67.7329131,0.6,0.5738636364,146.9973463,1,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,"{'Fe': 66.66666666666666, 'Co': 33.33333333333333}",184.6666667,700,205.7142857,833.3333333,480
