link,id,space_group_core,space_group_shell,core,shell,h_range_max_koe,chemical formula,Tb,TN,Tc,c1,c2,x,y,z,shape,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t
10.1007/s11664-017-5337-8,847,92,227,Fe2O3,Fe3O4,50,Fe2O3-Fe3O4,180,950,900,Fe2O3,Fe3O4,19,19,19,3,5,89,415.6,3.197,20.4,0,0.105,1,5
10.1021/acs.jpcc.7b01469,848,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,5,,1160,50.446,740,0,3.788,0,0
10.1021/acs.jpcc.7b01469,849,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,5,,1125,53,35,1,1.234,0,0
10.1021/acs.jpcc.7b01469,850,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,5,108,1165,56.809,75,0,2.575,1,1.8
10.1021/acs.jpcc.7b01469,851,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,5,,1960,32.776,200,0,3.888,1.8,0
10.1021/acs.jpcc.7b01469,852,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,5,,1890,36.48,130,0,1.48,1.8,0
10.1021/acs.jpcc.7b01469,853,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,5,62.8,1910,37.5,220,0,0.3654,0,1.8
10.1021/acs.jpcc.7b01469,854,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,25,,1765,37.7465,15,0,0.2535,1.8,
10.1021/acs.jpcc.7b01469,855,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,100,,1170,31.3325,20,1,0,0,
10.1021/acs.jpcc.7b01469,856,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,175,,875,26.275,13,1,0.615,1.8,
10.1021/acs.jpcc.7b01469,857,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,10,10,10,1,250,,735,25,15,1,0.66,1.8,
10.1021/acs.jpcc.7b01469,858,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,25,,1065.6,54.166,16.292,0,0.166,1,
10.1021/acs.jpcc.7b01469,859,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,65,,868.891,51.15,0.109,0,0,0,
10.1021/acs.jpcc.7b01469,860,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,75,,844.3,48.276,8.317,0,0.574,1,
10.1021/acs.jpcc.7b01469,861,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,100,,688.5,43.6775,0.8,0,0.2875,1,
10.1021/acs.jpcc.7b01469,862,229,227,Fe,Fe3O4,50,Fe-Fe3O4,,,860,Fe,Fe3O4,35,35,35,1,250,,598.417,39.655,24.417,0,0.863,1,
10.1016/j.jmmm.2016.06.025,863,225,186,ZnO,0,20,ZnO,,,30,ZnO,0,25,853.65,0,6,,13811,174.68,,1.427,0,,,
10.1016/j.jmmm.2016.06.025,864,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,357.75,0,6,,18787,166.69,,0.182,0,,,
10.1016/j.jmmm.2016.06.025,865,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,280.7125,0,6,,18688,180.66,,3.374,0,,,
10.1016/j.jmmm.2016.06.025,866,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,349.797,0,6,,23606,159.93,,0.888,0,,,
10.1016/j.jmmm.2016.06.025,867,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,360,0,6,,24229,84.76,,1.422,1,,,
10.1016/j.jmmm.2016.06.025,868,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,368.71,0,6,,4234,141.98,,0.711,0,,,
10.1016/j.jmmm.2016.06.025,869,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,522.28,0,6,,82732,44.78,,0.4,1,,,
10.1016/j.jmmm.2016.06.025,870,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,925.7,0,6,,106600,50.71,,1.31,1,,,
10.1016/j.jmmm.2016.06.025,871,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,767.407,0,6,,7377,152.36,,6.045,0,,,
10.1016/j.jmmm.2016.06.025,872,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,677.8,0,6,,10000,269.9,,38.2,0,,,
10.1016/j.jmmm.2016.06.025,873,225,186,Al,ZnO,20,Al-ZnO,,,,Al,ZnO,25,683.158,0,6,,62869,46.53,,0.13,0,,,
10.1039/c6ra20834g,874,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,10,,1954.353,0.1275,58,0,0.0045,1,7
10.1039/c6ra20834g,875,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,50,,3401.469,0.1185,52,0,0.0035,1,7
10.1039/c6ra20834g,876,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,150,,4132.5135,0.1215,16,0,0.0005,1,7
10.1039/c6ra20834g,877,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,200,,2595.9,0.122,29,1,0.003,1,7
10.1039/c6ra20834g,878,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,10,,2088.645,0.103,210,0,0.007,1,7
10.1039/c6ra20834g,879,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,50,,2118.482,0.094,164,0,0.003,1,7
10.1039/c6ra20834g,880,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,150,,1561.6195,0.0735,76,0,0.0005,1,7
10.1039/c6ra20834g,881,64,167,Ga,Fe2O3,70,Ga-Fe2O3,,948,,Ga,Fe2O3,20,20,20,,200,,1292.956,0.0665,64,0,0,0,7
10.1016/j.jmmm.2018.05.064,882,225,164,Ni,NiO2H2,20,Ni-Ni(OH)2,60,22,,Ni,NiO2H2,35,35,35,1,2,,74.385,3.93,24,0,0.017,1,5
10.1016/j.jmmm.2018.05.064,883,225,164,Ni,NiO2H2,20,Ni-Ni(OH)2,60,22,,Ni,NiO2H2,35,35,35,1,2,,43.9,3.88,7,1,0.067,1,5
10.1039/C8NR07642A,884,225,227,Au,Fe3O4,9,Au-Fe3O4,59,,850,Au,Fe3O4,25,25,25,1,2,67.85,441,35.365,19,0,4.503,1,5
10.1039/C8NR07642A,885,225,227,Au,Fe3O4,9,Au-Fe3O4,59,,850,Au,Fe3O4,28,28,28,1,2,51.94,455,18.62,51,0,1.765,1,5
10.1039/C8NR07642A,886,225,227,Au,Fe3O4,9,Au-Fe3O4,59,,850,Au,Fe3O4,31,31,31,1,2,43.3285,802.384,15.5,237,0,3.601,1,5
10.1021/acs.chemmater.7b05280,887,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,3.6,3.6,3.6,1,10,,570,,15,0,,,1
10.1021/acs.chemmater.7b05280,888,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,3.6,3.6,3.6,1,10,,260,,360,0,,,1
10.1021/acs.chemmater.7b05280,889,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,3.4,3.4,3.4,1,10,,500,,310,0,,,1
10.1021/acs.chemmater.7b05280,890,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,3.4,3.4,3.4,,10,,400,,340,0,,,1
10.1021/acs.chemmater.7b05280,891,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,3.6,3.6,3.6,1,60,0.16,7,,14,0,,,1
10.1021/acs.chemmater.7b05280,892,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,17,17,17,1,10,13.1,21,0.003,130,0,,,1
10.1021/acs.chemmater.7b05280,893,206,0,Mn2O3,0,50,Mn2O3,310,950,,Mn2O3,0,7.8,7.8,7.8,1,10,,52,,47,0,,,1
Alam M. N. Concentration-Dependent Magnetic Properties of MnxNiO1-x Novel Inverted Core-Shell Nanoparticles. – 2019.,894,225,225,NiO,Ni0.05Mn0.95O,15,NiO-Ni0.05Mn0.95O,,523,,NiO,Ni0.05Mn0.95O,30.6,30.6,30.6,1,5,,450,,159,0,,1,
Alam M. N. Concentration-Dependent Magnetic Properties of MnxNiO1-x Novel Inverted Core-Shell Nanoparticles. – 2019.,895,225,225,NiO,Ni0.065Mn0.935O,15,NiO-Ni0.065Mn0.935O,70,125,,NiO,Ni0.065Mn0.935O,32.2,32.2,32.2,1,5,1.277,4587.4,0.746,271,0,0.1,1,
Alam M. N. Concentration-Dependent Magnetic Properties of MnxNiO1-x Novel Inverted Core-Shell Nanoparticles. – 2019.,896,225,225,NiO,Ni0.08Mn0.92O,15,NiO-Ni0.08Mn0.92O,140,166,,NiO,Ni0.08Mn0.92O,29.7,29.7,29.7,1,5,0.955,4733,0.4495,1730,0,0.1345,1,
Alam M. N. Concentration-Dependent Magnetic Properties of MnxNiO1-x Novel Inverted Core-Shell Nanoparticles. – 2019.,897,225,225,NiO,Ni0.09Mn0.91O,15,NiO-Ni0.09Mn0.91O,71,132,,NiO,Ni0.09Mn0.91O,27.85,27.85,27.85,1,5,1.436,4067.7,0.8815,201,0,0.0695,1,
Alam M. N. Concentration-Dependent Magnetic Properties of MnxNiO1-x Novel Inverted Core-Shell Nanoparticles. – 2019.,898,225,225,NiO,Ni0.1Mn0.9O,15,NiO-Ni0.1Mn0.9O,55,80,,NiO,Ni0.1Mn0.9O,30.8,30.8,30.8,1,5,0.8435,659,0.456,203,0,0.036,1,
10.1002/ppsc.201900283,899,225,227,FeO,Fe3O4,10,FeO-Fe3O4,266,200,,FeO,Fe3O4,142,142,142,7,5,70,647.59,14,0,1,0,0,4.5
10.1002/ppsc.201900283,900,225,227,FeO,Fe3O4,10,FeO-Fe3O4,266,200,,FeO,Fe3O4,142,142,142,7,5,62,655.636,18.75,78.462,0,3.75,1,4.5
10.1016/j.jmmm.2020.167173,901,167,167,Cr2O3,Fe2O3,70,Cr2O3-Fe2O3,,289,,Cr2O3,Fe2O3,35,35,35,1,10,,503.7545,1.1055,62.0135,0,0.2425,1,4
10.1016/j.jmmm.2020.167173,902,167,167,Cr2O3,Fe2O3,70,Cr2O3-Fe2O3,,289,,Cr2O3,Fe2O3,33,33,33,1,10,,674.281,0.7655,62.043,0,0.1235,1,4
10.1016/j.jmmm.2020.167173,903,167,167,Cr2O3,Fe2O3,70,Cr2O3-Fe2O3,,289,,Cr2O3,Fe2O3,30,30,30,1,10,,,,128.6,0,0.257,1,4
10.1016/j.jmmm.2020.167173,904,167,167,Cr2O3,Fe2O3,70,Cr2O3-Fe2O3,,289,,Cr2O3,Fe2O3,34,34,34,1,10,,,,,,,,4
10.1016/j.jmmm.2020.167173,905,167,167,Cr2O3,Fe2O3,70,Cr2O3-Fe2O3,,289,,Cr2O3,Fe2O3,34,34,34,1,10,,631.624,0.386,143.324,0,0.076,1,4
10.1016/j.apsusc.2019.144224,906,194,167,Ti,Fe2O3,40,Ti-Fe2O3,,950,,Ti,Fe2O3,28,28,28,1,5,,195,,,,,0.01,
10.1016/j.apsusc.2019.144224,907,194,221,Ti,Fe2O3,40,Ti-Fe2O3,,950,,Ti,Fe2O3,43,43,43,1,5,,716,,,0.361,,0.01,
10.1016/j.apsusc.2019.144224,908,194,167,Ti,Fe2O3,40,Ti-Fe2O3,,950,,Ti,Fe2O3,44,44,44,1,5,,8537,,,,,0.01,
10.1016/j.apsusc.2019.144224,909,194,167,Ti,Fe2O3,40,Ti-Fe2O3,,950,,Ti,Fe2O3,45,45,45,1,5,,7324,,,,,0.01,
10.3390/magnetochemistry7110146,910,227,0,CoFe2O4,0,60,CoFe2O4,201,890,789,CoFe2O4,0,8,8,8,1,5,88,12000,53.68,0,1,2.959,1,5
10.3390/magnetochemistry7110146,911,227,227,CoFe2O4,NiFe2O4,60,CoFe2O4-NiFe2O4,259,,,CoFe2O4,NiFe2O4,9,9,9,1,5,79,15000,60.04,333.3,0,4.37,1,5
10.3390/magnetochemistry7110146,912,227,225,CoFe2O4,NiO,60,CoFe2O4-NiO,200,796,,CoFe2O4,NiO,8.5,8.5,8.5,1,5,84,20000,62.16,443.2,0,1,1,5
10.1016/j.jallcom.2021.160579,913,225,221,Ni,BaTiO3,50,Ni-BaTiO3,,,631,Ni,BaTiO3,55,55,55,1,2,53.2,224,12.1,13,0,0.7,1,2
10.1016/j.jallcom.2021.160579,914,225,221,Ni,BaTiO3,50,Ni-BaTiO3,,,631,Ni,BaTiO3,55,55,55,1,2,54.6,265,16.2,27.88,0,3.222,1,0.1
10.1016/j.ssc.2022.114865,915,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,23,23,23,4,60,35.59,9631.1975,26.2,226.5605,0,12.72,1,0.1
10.1016/j.ssc.2022.114865,916,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,23,23,23,4,100,35.3615,8468.9475,24.038,90.0845,0,0.596,1,0.1
10.1016/j.ssc.2022.114865,917,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,23,23,23,4,200,35.609,4155.25,17.944,54.588,1,0,0,0.1
10.1016/j.ssc.2022.114865,918,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,23,23,23,4,300,34.666,2615.7405,14.1485,115.7405,0,0.1885,0,0
10.1016/j.ssc.2022.114865,919,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,14,14,14,4,60,33.3745,7572,24.105,48.19,0,0,1,0.1
10.1016/j.ssc.2022.114865,920,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,14,14,14,4,100,32.5,5740.5415,22.2065,89.6004,0,1.0305,0,0.1
10.1016/j.ssc.2022.114865,921,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,14,14,14,4,200,29.7225,2201.8615,15,45.7505,1,0.1,1,0.1
10.1016/j.ssc.2022.114865,922,167,227,Cr2O3,CoFe2O4,30,Cr2O3-CoFe2O4,,307,793,Cr2O3,CoFe2O4,14,14,14,4,300,26.5865,1041.6555,9.519,24.1535,0,4.9035,1,0.01
10.1016/j.jmmm.2023.171412,923,227,167,Co2.25Fe0.75O,Fe2O3,40,Co2.25Fe0.75O-Fe2O3,,,1223,Co2.25Fe0.75O,Fe2O3,13.176,,,,5,0.3775,3691,0.0189,543,0,,,7
10.1016/j.jmmm.2023.171412,924,227,227,Co2.45Fe0.55O4,Co1.52Fe1.48O4,40,Co2.45Fe0.55O4-Co1.52Fe1.48O4,,,1223,Co2.45Fe0.55O4,Co1.52Fe1.48O4,24.82,,,,5,2.052,895,0.029,70.9,0,,,7
10.1016/j.jallcom.2015.05.276,925,227,227,Co0.96Fe0.04,Co1.59Fe0.41O4,70,Co0.96Fe0.04-Co1.59Fe0.41O4,317,291,1100,Co0.96Fe0.04,Co1.59Fe0.41O4,50,,,,5,22.57,10211,22.8585,140,0,0,0,7
10.1016/j.jallcom.2015.05.276,926,227,227,Co0.96Fe0.04,Co1.59Fe0.41O4,70,Co0.96Fe0.04-Co1.59Fe0.41O4,317,291,1100,Co0.96Fe0.04,Co1.59Fe0.41O4,50,,,,5,22.43,9289,21.434,0,1,0,0,0
10.1016/j.jallcom.2015.05.276,927,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,70,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,5,34.67,9279,25.1195,1028,0,1.7805,1,7
10.1016/j.jallcom.2015.05.276,928,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,70,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,5,34.32,9028,25,0,1,0,0,0
10.1016/j.jallcom.2015.05.276,929,227,227,Co0.76Fe0.24,Co1.3Fe0.7O4,70,Co0.76Fe0.24-Co1.3Fe0.7O4,300,291,1100,Co0.76Fe0.24,Co1.3Fe0.7O4,52,,,,5,32.87,7278,24.762,420,0,1.904,1,7
10.1016/j.jallcom.2015.05.276,930,227,227,Co0.76Fe0.24,Co1.3Fe0.7O4,70,Co0.76Fe0.24-Co1.3Fe0.7O4,300,291,1100,Co0.76Fe0.24,Co1.3Fe0.7O4,52,,,,5,33.01,7053,24.405,0,1,0,0,0
10.1016/j.jallcom.2015.05.276,931,,,CoO,Co2.25Fe0.75O4,70,CoO-Co2.25Fe0.75O4,,293,750,CoO,Co2.25Fe0.75O4,52,,,,5,33.47,5933,25.95,140,0,0.474,1,7
10.1016/j.jallcom.2015.05.276,932,,,CoO,Co2.25Fe0.75O4,70,CoO-Co2.25Fe0.75O4,,293,750,CoO,Co2.25Fe0.75O4,52,,,,5,32.76,5858,24.881,0,1,0,0,0
10.1016/j.jallcom.2015.05.276,933,227,227,Co0.77Fe0.23,Co1.3Fe0.7O4,70,Co0.77Fe0.23-Co1.3Fe0.7O4,300,291,1100,Co0.77Fe0.23,Co1.3Fe0.7O4,52,,,,5,32.91,5163,23.336,68,0,0.954,1,7
10.1016/j.jallcom.2015.05.276,934,227,227,Co0.77Fe0.23,Co1.3Fe0.7O4,70,Co0.77Fe0.23-Co1.3Fe0.7O4,300,291,1100,Co0.77Fe0.23,Co1.3Fe0.7O4,52,,,,5,32.9,5099,24.1695,0,1,0,0,0
10.1016/j.jallcom.2015.05.276,935,227,227,Co0.96Fe0.04,Co1.59Fe0.41O4,40,Co0.96Fe0.04-Co1.59Fe0.41O4,317,291,1100,Co0.96Fe0.04,Co1.59Fe0.41O4,50,,,,100,16.77,6733,10.818,120.479,0,0.137,1,7
10.1016/j.jallcom.2015.05.276,936,227,227,Co0.96Fe0.04,Co1.59Fe0.41O4,40,Co0.96Fe0.04-Co1.59Fe0.41O4,317,291,1100,Co0.96Fe0.04,Co1.59Fe0.41O4,50,,,,50,19.7,8727,0.726,17.453,0,0.726,1,7
10.1016/j.jallcom.2015.05.276,937,227,227,Co0.96Fe0.04,Co1.59Fe0.41O4,40,Co0.96Fe0.04-Co1.59Fe0.41O4,317,291,1100,Co0.96Fe0.04,Co1.59Fe0.41O4,50,,,,5,22.57,10211,,,,,,7
10.1016/j.jallcom.2015.05.276,938,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,30,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,250,27.16,1782,14.6925,64.1,0,0.9275,1,7
10.1016/j.jallcom.2015.05.276,939,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,30,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,200,28.33,2867,16.412,238.804,0,1.456,1,7
10.1016/j.jallcom.2015.05.276,940,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,30,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,150,29.01,4455,18.662,414.609,0,1.322,1,7
10.1016/j.jallcom.2015.05.276,941,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,30,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,100,29.68,6505,21.309,696.718,0,1.985,1,7
10.1016/j.jallcom.2015.05.276,942,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,30,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,50,29.98,8406,23.7985,897.531,0,1.0755,1,7
10.1016/j.jallcom.2015.05.276,943,227,227,Co0.96Fe0.04,Co0.99Fe1.01O4,30,Co0.96Fe0.04-Co0.99Fe1.01O4,317,291,1100,Co0.96Fe0.04,Co0.99Fe1.01O4,50,,,,5,34.67,9279,,,0,,,7
10.1016/j.jmmm.2016.12.018,944,225,14,Ca,La2CoMnO6,75,Ca-La2CoMnO6,,,430,Ca,La2CoMnO6,,,,,5,,3904.9,2.375,514.248,0,0.307,1,0
10.1016/j.jmmm.2016.12.018,945,225,14,Ca,La2CoMnO6,75,Ca-La2CoMnO6,,,430,Ca,La2CoMnO6,,,,,5,,3790.433,2.2275,4704.708,0,3.0455,1,0.5
10.1016/j.jmmm.2016.12.018,946,225,14,Ca,La2CoMnO6,75,Ca-La2CoMnO6,,,430,Ca,La2CoMnO6,,,,,5,,3695.2455,2.2615,5142.8485,0,3.4665,1,1
10.1016/j.jmmm.2016.12.018,947,225,14,Ca,La2CoMnO6,75,Ca-La2CoMnO6,,,430,Ca,La2CoMnO6,,,,,5,,4114.239,2.693,5676.126,0,3.988,1,3
10.1016/j.jmmm.2016.12.018,948,225,14,Ca,La2CoMnO6,75,Ca-La2CoMnO6,,,430,Ca,La2CoMnO6,,,,,5,,4247.571,2.841,5618.984,0,4.114,1,5
10.1016/j.jmmm.2016.12.018,949,225,14,Ca,La2CoMnO6,75,Ca-La2CoMnO6,,,430,Ca,La2CoMnO6,,,,,5,,4304.713,2.943,5561.842,0,4.011,1,7
10.1063/1.4867523,950,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,150,150,150,1,5,,2552.3,0.5185,1205,0,0.3195,1,7
10.1063/1.4867523,951,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,17,17,17,1,5,,1756.1,1.447,790,0,0.699,1,7
10.1063/1.4867523,952,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,1000,1000,1000,1,5,,3112.5,0.935,1122,0,0.557,1,7
10.1063/1.4867523,953,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,17,17,17,1,5,,1123.21,0.73,0,1,0,0,0
10.1063/1.4867523,954,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,17,17,17,1,5,,1270.137,0.9015,794.114,0,0.5575,1,1
10.1063/1.4867523,955,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,17,17,17,1,5,,1374.4,1.172,834.122,0,0.721,1,3
10.1063/1.4867523,956,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,17,17,17,1,5,,1402.836,1.3605,777.251,0,0.7625,1,5
10.1063/1.4867523,957,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,150,150,150,1,5,,1628.05,0.4625,0,1,0,0,0
10.1063/1.4867523,958,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,150,150,150,1,5,,1727.2185,0.483,520.6185,0,0.137,1,0.5
10.1063/1.4867523,959,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,150,150,150,1,5,,1739.615,0.502,731.249,0,0.213,1,1
10.1063/1.4867523,960,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,150,150,150,1,5,,1673.497,0.56,731.249,0,0.372,1,3
10.1063/1.4867523,961,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,150,150,150,1,5,,1674.5,0.613,1162.12,0,0.425,1,5
10.1063/1.4867523,962,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,1000,1000,1000,1,5,,3078.165,0.626,0,1,0,0,0
10.1063/1.4867523,963,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,1000,1000,1000,1,5,,3099.49,0.638,241.702,0,0.07,1,0.5
10.1063/1.4867523,964,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,1000,1000,1000,1,5,,3049.729,0.638,405.171,0,0.113,1,1
10.1063/1.4867523,965,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,1000,1000,1000,1,5,,2950.1,0.6535,831.64,0,0.2295,1,3
10.1063/1.4867523,966,62,161,Sm0.5Ca0.5MnO3,CO,70,Sm0.5Ca0.5MnO3-CO,275,270,,Sm0.5Ca0.5MnO3,CO,1000,1000,1000,1,5,,2865,0.669,1088,0,0.303,1,5
10.1039/D3NA01108A,967,227,,Fe3O4,CoO,70,Fe3O4-CoO,93,293,,Fe3O4,CoO,10.1,10.1,10.1,1,10,69,400,,0,1,0,0,7
10.1039/D3NA01108A,968,227,,Fe3O4,CoO,70,Fe3O4-CoO,266,293,,Fe3O4,CoO,16,16,16,1,10,68,19800,41.67,5300,0,11.67,1,7
10.1039/D3NA01108A,969,227,,Fe3O4,CoO,70,Fe3O4-CoO,315,293,,Fe3O4,CoO,14.8,14.8,14.8,1,10,68.8,18500,50.5,2800,0,4.5,1,7
10.1039/D3NA01108A,970,227,,Fe3O4,CoO,70,Fe3O4-CoO,343,293,,Fe3O4,CoO,15.7,15.7,15.7,1,10,68.9,17900,50,900,0,3.67,1,7
10.1039/D3NA01108A,971,227,,Fe3O4,CoO,70,Fe3O4-CoO,343,293,,Fe3O4,CoO,16.4,16.4,16.4,1,10,68.8,15800,51.5,500,0,1.9,1,7
10.1039/D3NA01108A,972,227,,Fe3O4,CoO,70,Fe3O4-CoO,266,293,,Fe3O4,CoO,10.1,10.1,10.1,1,10,58.67,400,,,1,,0,0
10.1039/D3NA01108A,973,227,,Fe3O4,CoO,70,Fe3O4-CoO,266,293,,Fe3O4,CoO,16,16,16,1,10,39.668,16400,15.5,2002,0,0.83,1,0
10.1039/D3NA01108A,974,227,,Fe3O4,CoO,70,Fe3O4-CoO,266,293,,Fe3O4,CoO,14.8,14.8,14.8,1,10,50.335,17500,37.5,100,0,0.832,1,0
10.1039/D3NA01108A,975,227,,Fe3O4,CoO,70,Fe3O4-CoO,266,293,,Fe3O4,CoO,15.7,15.7,15.7,1,10,54.667,17200,42.5,926,0,1.5,1,0
