,c1,c2,c3,chemical_formula,coer_oe,crystal_structure,depth_nm,exc_bias_oe,fc_field_t,h_range_max_koe,id,length_d_nm,mr (emu/g),sat_em_g,shape,space_group_core,space_group_shell,structure,structure_,temperature_k,ver_shift_emu_g,width_nm,orig_c1,orig_c2,formula_combined
479,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']",378.0,"orthorhombic, cubic",17.5,0.0,0.0,25.0,480,17.5,2.0785,13.501,sphere,pnma,fd-3m,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,300.0,0.0,17.5,La2Fe2O6,CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4
480,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']",459.0,"orthorhombic, cubic",27.5,0.0,0.0,25.0,481,27.5,1.576,11.105,sphere,pnma,fd-3m,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,300.0,0.0,27.5,La2Fe2O6,CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4
481,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']",1560.0,"orthorhombic, cubic",31.0,0.0,0.0,25.0,482,31.0,9.4571,20.365,sphere,pnma,fd-3m,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,300.0,0.0,31.0,La2Fe2O6,CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4
482,Co1 O1,Co1,,"['CoO', 'Co']",395.247,"cubic, hexagonal",50.0,-50.685,5.0,50.0,483,50.0,52.2,63.415,sphere,fm-3m,p63/mmc,CoO/Co,CoO/Co,5.0,0.0,50.0,CoO,Co,Co1 O1 Co1
483,Co1,Co1 O1,,"['Co', 'CoO']",1111.3855,"cubic, hexagonal",62.0,-253.3855,5.0,50.0,484,62.0,29.26,21.14,sphere,fm-3m,p63/mmc,Co/CoO,Co/CoO,5.0,0.0,62.0,Co,CoO,Co1 Co1 O1
484,Co1 O1,Co1,,"['CoO', 'Co']",952.618,"cubic, hexagonal",70.0,-141.772,5.0,50.0,485,70.0,6.725,16.9,sphere,fm-3m,p63/mmc,CoO/Co,CoO/Co,5.0,0.465,70.0,CoO,Co,Co1 O1 Co1
485,Co1,Co1 O1,,"['Co', 'CoO']",1155.295,"cubic, hexagonal",76.0,-175.635,5.0,50.0,486,76.0,5.427,15.938,sphere,fm-3m,p63/mmc,Co/CoO,Co/CoO,5.0,0.386,76.0,Co,CoO,Co1 Co1 O1
486,Co1 O1,Co1,,"['CoO', 'Co']",952.612,"cubic, hexagonal",82.0,-148.635,5.0,50.0,487,82.0,4.614,15.0,sphere,fm-3m,p63/mmc,CoO/Co,CoO/Co,5.0,0.386,82.0,CoO,Co,Co1 O1 Co1
487,Co1,Co1 O1,,"['Co', 'CoO']",986.3925,"cubic, hexagonal",88.0,-162.1195,5.0,50.0,488,88.0,4.39,14.96,sphere,fm-3m,p63/mmc,Co/CoO,Co/CoO,5.0,0.406,88.0,Co,CoO,Co1 Co1 O1
488,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",8895.3,"cubic, cubic",,-5753.62,0.2,80.0,489,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,10.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
489,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",10174.58,"cubic, cubic",,-8310.58,0.5,80.0,490,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,10.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
490,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",10814.11,"cubic, cubic",,-9418.761,1.0,80.0,491,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,10.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
491,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",11279.07,"cubic, cubic",,-9573.644,2.0,80.0,492,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,10.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
492,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",11744.25,"cubic, cubic",,-8410.92,5.0,80.0,493,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,10.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
493,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",1956.331,"cubic, cubic",,-1369.513,2.0,80.0,494,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,100.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
494,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",499.93,"cubic, cubic",,-57.07,2.0,80.0,495,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,200.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
495,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",182.12,"cubic, cubic",,0.0,2.0,80.0,496,,,,,fd-3m,fm-3m,Fe3O4/CoO,Fe3O4/CoO,300.0,,,Fe3O4,CoO,Fe3 O4 Co1 O1
496,La1 Fe1 O3,,,['LaFeO3'],9025.0,orthorhombic,66.0,-1375.0,1.0,80.0,497,66.0,0.057,0.7025,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.008,66.0,LaFeO3,,La1 Fe1 O3
497,La1 Fe1 O3,,,['LaFeO3'],8025.0,orthorhombic,66.0,-1125.0,2.0,80.0,498,66.0,0.051,,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.0,66.0,LaFeO3,,La1 Fe1 O3
498,La1 Fe1 O3,,,['LaFeO3'],7875.0,orthorhombic,66.0,-1125.0,3.0,80.0,499,66.0,0.049,,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.002,66.0,LaFeO3,,La1 Fe1 O3
499,La1 Fe1 O3,,,['LaFeO3'],7725.0,orthorhombic,66.0,-1175.0,4.0,80.0,500,66.0,0.049,0.704,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.002,66.0,LaFeO3,,La1 Fe1 O3
500,La1 Fe1 O3,,,['LaFeO3'],7550.0,orthorhombic,66.0,-1000.0,5.0,80.0,501,66.0,0.047,,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.004,66.0,LaFeO3,,La1 Fe1 O3
501,La1 Fe1 O3,,,['LaFeO3'],7300.0,orthorhombic,66.0,-1050.0,6.0,80.0,502,66.0,0.0485,0.708,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.006,66.0,LaFeO3,,La1 Fe1 O3
502,La1 Fe1 O3,,,['LaFeO3'],9215.75,orthorhombic,66.0,-393.25,6.5,80.0,503,66.0,,0.71,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,,66.0,LaFeO3,,La1 Fe1 O3
503,La1 Fe1 O3,,,['LaFeO3'],849.26,orthorhombic,66.0,-213.0,0.0,50.0,504,66.0,0.016,0.45,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.0,66.0,LaFeO3,,La1 Fe1 O3
504,La1 Fe1 O3,,,['LaFeO3'],3188.679,orthorhombic,66.0,-5653.0,0.0,60.0,505,66.0,0.042,0.62,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.0,66.0,LaFeO3,,La1 Fe1 O3
505,La1 Fe1 O3,,,['LaFeO3'],2754.78,orthorhombic,66.0,-518.0,1.0,50.0,506,66.0,0.028,0.55,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.067,66.0,LaFeO3,,La1 Fe1 O3
506,La1 Fe1 O3,,,['LaFeO3'],3188.7,orthorhombic,66.0,-2920.0,1.0,60.0,507,66.0,0.0445,0.6,octahedron,pnma,0,LaFeO3,LaFeO3,300.0,0.0295,66.0,LaFeO3,,La1 Fe1 O3
507,Fe1 F2,Fe1,,"['FeF2', 'Fe']",10778.3,"cubic, tetragonal",4.3,-1580.0,5.0,20.0,508,4.3,,,sphere,im-3m,p42/mnm,FeF2/Fe,FeF2/Fe,10.0,,4.3,FeF2,Fe,Fe1 F2 Fe1
508,Fe1 F2,Fe1,,"['FeF2', 'Fe']",10707.57,"cubic, tetragonal",4.87,-990.0,70.0,20.0,509,4.87,,,sphere,im-3m,p42/mnm,FeF2/Fe,FeF2/Fe,10.0,,4.87,FeF2,Fe,Fe1 F2 Fe1
509,Co1 P1,,,['CoP'],1025.62,tetragonal,7.1,-153.48,2.0,20.0,510,7.1,24.565,33.7,sphere,p4/mmm,0,CoP,CoP,300.0,0.0,7.1,CoP,,Co1 P1
510,Co1 P1,,,['CoP'],1358.528,tetragonal,7.1,75.873,2.0,20.0,511,7.1,20.869,36.4,sphere,p4/mmm,0,CoP,CoP,300.0,0.0,7.1,CoP,,Co1 P1
511,Co1 P1,,,['CoP'],4255.0,tetragonal,7.1,0.0,2.0,20.0,512,7.1,25.0,36.8,sphere,p4/mmm,0,CoP,CoP,300.0,0.0,7.1,CoP,,Co1 P1
512,Co1 P1,,,['CoP'],9355.89,cubic,7.1,76.89,2.0,20.0,513,7.1,25.0,43.6,sphere,fm-3m,0,CoP,CoP,300.0,0.0,7.1,CoP,,Co1 P1
513,Co1 P1,,,['CoP'],14021.056,cubic,7.1,-487.043,2.0,20.0,514,7.1,26.0,46.8,sphere,fm-3m,0,CoP,CoP,300.0,0.0,7.1,CoP,,Co1 P1
514,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1875.236,cubic,17.0,1662.94,5.0,60.0,515,17.0,0.767,7.45,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,0.767,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
515,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1398.6,cubic,17.0,1220.4,5.0,60.0,516,17.0,0.6705,,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,0.6705,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
516,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1260.329,cubic,17.0,1116.53,5.0,60.0,517,17.0,,,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
517,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1229.76,cubic,17.0,1029.63,5.0,60.0,518,17.0,,,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
518,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1229.76,cubic,17.0,1002.68,5.0,60.0,519,17.0,0.5855,,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,0.5855,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
519,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1147.63,cubic,17.0,960.57,5.0,60.0,520,17.0,,,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
520,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",1055.43,cubic,17.0,949.12,5.0,60.0,521,17.0,0.5625,7.25,sphere,fd-3m,fm-3m,Fe3O4/NiO,Fe3O4/NiO,5.0,0.5625,17.0,Fe3O4,NiO,Fe3 O4 Ni1 O1
521,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1895.759,"orthorhombic, cubic",40.0,-1895.0,6.0,60.0,522,40.0,0.17,1.3,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.18,40.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
522,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1907.9,"orthorhombic, cubic",40.0,-1907.9,6.0,60.0,523,40.0,0.16,1.259,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,10.0,0.16,40.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
523,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1061.3475,"orthorhombic, cubic",35.0,-730.0,0.0,60.0,524,35.0,0.1335,2.2,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,50.0,0.0895,35.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
524,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",312.8775,"orthorhombic, cubic",35.0,-75.0,0.0,60.0,525,35.0,0.0695,0.838,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,300.0,0.017,35.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
525,La1 Fe1 O3,,,['LaFeO3'],,orthorhombic,23.0,-820.0,6.0,60.0,526,23.0,,,sphere,pnma,0,LaFeO3,LaFeO3,5.0,0.11,23.0,LaFeO3,,La1 Fe1 O3
526,Ni1 O1,,,['NiO'],,orthorhombic,20.0,-900.0,6.0,60.0,527,20.0,,,,fm-3m,0,NiO,NiO,5.0,0.031,20.0,NiO,,Ni1 O1
527,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1082.76,"orthorhombic, cubic",40.0,-656.76,1.0,60.0,528,40.0,0.1445,1.5145,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.054,40.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
528,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1144.92,"orthorhombic, cubic",40.0,-842.644,2.0,60.0,529,40.0,0.1555,1.625,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.1125,40.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
529,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1260.0,"orthorhombic, cubic",40.0,-1030.0,3.0,60.0,530,40.0,0.155,1.65,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.124,40.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
530,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1322.5,"orthorhombic, cubic",35.0,-1144.5,4.0,60.0,531,35.0,0.166,1.657,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.152,35.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
531,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1452.6,"orthorhombic, cubic",35.0,-1452.6,5.0,60.0,532,35.0,0.1655,1.6765,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.15,35.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
532,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']",1976.41,"orthorhombic, cubic",35.0,-1976.41,6.0,60.0,533,35.0,0.17,1.27,sphere,pnma,fm-3m,LaFeO3-NiO,LaFeO3-NiO,5.0,0.17,35.0,LaFeO3,NiO,La1 Fe1 O3 Ni1 O1
