,volume,area,c1,c2,c3,chemical_formula,crystal_structure,z,id,space_group_shell,formula_combined,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,y,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,x,mass_ratio,sphericity,max/min,exc_dir,ver_s_dir
380,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,381,0,Cr2 Co1 O4,7920.689,178.86900000000003,1.0,80.0,30.0,2.1,5.978999999999996,4.0,227.0,20.000000000000007,0.0,30.0,37,1.4741002706563437,1,0,1
381,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,382,0,Cr2 Co1 O4,7508.611999999999,124.743,1.0,80.0,30.0,2.0,6.199999999999999,4.0,227.0,25.0,0.0,30.0,37,1.4741002706563437,1,0,1
382,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,383,0,Cr2 Co1 O4,7705.647499999999,179.2,1.0,80.0,30.0,1.9670000000000003,5.900000000000002,4.0,227.0,30.0,0.0,30.0,37,1.4741002706563437,1,0,1
383,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,384,0,Cr2 Co1 O4,6289.9845,18.0,1.0,80.0,30.0,2.3000000000000025,6.150999999999996,4.0,227.0,40.0,0.0,30.0,37,1.4741002706563437,1,0,1
384,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,385,0,Cr2 Co1 O4,3512.753,108.70600000000002,1.0,80.0,30.0,2.994,7.600000000000001,4.0,227.0,60.0,0.0,30.0,37,1.4741002706563437,1,0,1
385,13500.0,1860.0,Cr2 Co1 O4,,,['CoCr2O4'],3,30.0,386,0,Cr2 Co1 O4,1397.7685,35.36850000000004,1.0,80.0,30.0,3.0,8.0,4.0,227.0,80.0,0.0,30.0,37,1.4741002706563437,1,0,1
386,38792.353319999995,5541.76476,Fe1 Ni1,,,['FeNi'],21,21.0,387,0,Fe1 Ni1,121.0,0.0,0.0,30.0,21.000000000000007,7.199999999999999,83.0,1.0,123.0,300.0,0.0,21.0,44,1.0000002815547797,1,1,1
387,38792.353319999995,5541.76476,Fe1 Ni1,,,['FeNi'],21,21.0,388,0,Fe1 Ni1,127.0,0.0,0.0,30.0,21.000000000000007,7.800000000000001,96.0,1.0,123.0,50.0,0.0,21.0,44,1.0000002815547797,1,1,1
388,38792.353319999995,5541.76476,Fe1 Ni1,,,['FeNi'],21,21.0,389,0,Fe1 Ni1,141.0,14.0,3.0,30.0,21.000000000000007,8.4,96.0,1.0,123.0,50.0,0.0,21.0,44,1.0000002815547797,1,1,1
389,164.63607114666644,145.26712159999985,Mn1,Mn3 O4,,"['Mn', 'Mn3O4']",11,3.4,390,141,Mn4 O4,1484.0,1217.0,5.0,60.0,3.3999999999999986,0.1230000000000011,3.3669999999999973,1.0,217.0,5.0,0.0923,3.3999999999999986,67,1.00000028155478,1,0,1
390,1047.3935396399984,498.7588283999995,Mn1,Mn3 O4,,"['Mn', 'Mn3O4']",11,6.3,391,141,Mn4 O4,305.0,4408.0,5.0,50.0,6.299999999999997,0.1729999999999982,3.585000000000001,1.0,217.0,5.0,0.0045599999999996,6.299999999999997,67,1.0000002815547802,1,0,1
391,602.673510800214,345.04208633600024,Mn1,Mn3 O4,,"['Mn', 'Mn3O4']",11,5.24,392,141,Mn4 O4,1106.0,6350.0,5.0,60.0,5.240000000000002,0.1099999999999994,2.158999999999999,1.0,217.0,5.0,0.2596,5.240000000000002,67,1.0000002815547802,1,0,1
392,434892.3980933333,27759.089239999998,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",7,47.0,393,227,Fe5 Co1 O8,97.0,0.0,1.5,15.0,47.0,8.125,61.6,1.0,227.0,20.000000000000007,0.0,47.0,54,1.0000002815547797,1,1,1
393,434892.3980933333,27759.089239999998,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",7,47.0,394,227,Fe5 Co1 O8,360.0,0.0,1.5,15.0,47.0,20.0,63.24,1.0,227.0,20.000000000000007,0.0,47.0,54,1.0000002815547797,1,1,1
394,3053.6254799999997,1017.8751599999999,Fe3 O4,,,['Fe3O4'],3,9.0,395,0,Fe3 O4,15.0,0.0,1.5,15.0,9.000000000000007,3.9179999999999993,55.2,1.0,227.0,47.00000000000001,0.0,9.0,62,1.00000028155478,1,1,1
395,17157.270186666665,3216.98816,Fe2 Co1 O4,,,['CoFe2O4'],3,16.0,396,0,Fe2 Co1 O4,1555.0,0.0,1.5,15.0,16.0,34.146,72.84,1.0,227.0,161.8,0.0,16.0,39,1.00000028155478,1,1,1
396,9202.764306666666,2123.71484,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,13.0,397,225,Mn1 Fe3 O5,8649.5,909.0,5.0,6.0,13.000000000000009,1.5625,5.625,1.0,63.0,5.0,1.125,13.0,21,1.00000028155478,1,0,1
397,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,398,225,Mn1 Fe3 O5,6995.0,726.9999999999999,5.0,6.0,580.0,1.5625,5.625,1.0,63.0,5.0,1.5,580.0,21,1.0000002815547797,1,1,1
398,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,399,225,Mn1 Fe3 O5,6944.0,2083.0,5.0,50.0,580.0,1.4580000000000002,7.0,1.0,63.0,10.0,0.486,580.0,21,1.0000002815547797,1,0,1
399,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,400,225,Mn1 Fe3 O5,5555.0,5121.9692,5.0,50.0,580.0,0.7699999999999996,7.0,1.0,63.0,20.000000000000007,0.0,580.0,21,1.0000002815547797,1,0,1
400,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,401,225,Mn1 Fe3 O5,4158.5,10414.0,3.0,50.0,580.0,0.6750000000000007,3.75,1.0,63.0,5.0,1.661,580.0,21,1.0000002815547797,1,0,1
401,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,402,225,Mn1 Fe3 O5,6621.96,8514.585999999998,4.0,50.0,580.0,1.0500000000000007,4.75,1.0,63.0,5.0,1.393,580.0,21,1.0000002815547797,1,0,1
402,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,403,225,Mn1 Fe3 O5,8823.154,6372.383,5.0,50.0,580.0,1484.5,6.5,1.0,63.0,5.0,1.484,580.0,21,1.0000002815547797,1,0,1
403,817282544.1066666,4227323.504,Fe3 O4,Mn1 O1,,"['Fe3O4', 'MnO']",20,580.0,404,225,Mn1 Fe3 O5,9980.32,5325.26,6.0,50.0,580.0,1.7485,7.370000000000001,1.0,63.0,5.0,0.9685,580.0,21,1.0000002815547797,1,0,1
404,381703.18499999994,25446.879,Fe1,Fe3 C1,,"['Fe', 'Fe3C']",10,45.0,405,62,Fe4 C1,2500.0,0.0,2.0,15.0,45.0,8.6,17.4,1.0,229.0,10.0,0.0,45.0,77,1.0000002815547795,1,1,1
405,523598.33333333326,31415.899999999998,Fe1,Fe3 C1,,"['Fe', 'Fe3C']",10,50.0,406,62,Fe4 C1,2600.0,0.0,2.0,15.0,50.0,10.1,20.3,1.0,229.0,10.0,0.0,50.0,77,1.00000028155478,1,1,1
406,904777.9199999999,45238.896,Fe1,Fe3 C1,,"['Fe', 'Fe3C']",10,60.0,407,62,Fe4 C1,2650.0,0.0,2.0,15.0,60.0,7.6,15.4,1.0,229.0,10.0,0.0,60.0,77,1.0000002815547797,1,1,1
407,113097.23999999999,11309.724,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",10,30.0,408,62,Fe4 O4,950.0,0.0,2.0,15.0,30.0,4.900000000000002,17.9,1.0,229.0,10.0,0.0,30.0,68,1.00000028155478,1,1,1
408,179594.2283333333,15393.791,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",10,35.0,409,62,Fe4 O4,920.0,0.0,2.0,15.0,35.0,6.300000000000001,22.1,1.0,229.0,10.0,0.0,35.0,68,1.0000002815547797,1,1,1
409,268082.3466666666,20106.176,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",10,40.0,410,62,Fe4 O4,1250.0,0.0,2.0,15.0,40.0,6.6,19.8,1.0,229.0,10.0,0.0,40.0,68,1.0000002815547797,1,1,1
410,381703.18499999994,25446.879,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",10,45.0,411,62,Fe4 O4,1273.0,0.0,2.0,15.0,45.0,2.6999999999999997,8.899999999999999,1.0,229.0,10.0,0.0,45.0,68,1.0000002815547795,1,1,1
411,523598.33333333326,31415.899999999998,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",10,50.0,412,62,Fe4 O4,1000.0,0.0,2.0,15.0,50.0,0.3999999999999986,1.2999999999999972,1.0,229.0,10.0,0.0,50.0,68,1.00000028155478,1,1,1
412,696909.3816666666,38013.239,Fe1,Fe3 O4,,"['Fe', 'Fe3O4']",10,55.0,413,62,Fe4 O4,500.0,0.0,2.0,15.0,55.0,0.5999999999999996,2.3999999999999986,1.0,229.0,10.0,0.0,55.0,68,1.0000002815547797,1,1,1
413,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,414,225,Fe2 Co1 Ni1 O5,582.0000000000002,0.0,0.0,40.0,800.0,8.0,18.5,6.0,227.0,300.0,0.0,110.0,33,0.07037893743132281,0,1,1
414,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,415,225,Fe2 Co1 Ni1 O5,775.0,0.0,0.0,40.0,800.0,11.2,27.4,6.0,227.0,300.0,0.0,110.0,33,0.07037893743132281,0,1,1
415,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,416,225,Fe2 Co1 Ni1 O5,821.0,0.0,0.0,40.0,800.0,4.200000000000001,32.2,6.0,227.0,300.0,0.0,110.0,33,0.07037893743132281,0,1,1
416,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,417,225,Fe2 Co1 Ni1 O5,958.0,0.0,0.0,40.0,800.0,8.5,42.7,6.0,227.0,300.0,0.0,110.0,33,0.07037893743132281,0,1,1
417,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,418,225,Fe2 Co1 Ni1 O5,592.0000000000002,0.0,0.0,40.0,800.0,16.8,38.1,6.0,227.0,300.0,0.0,110.0,33,0.07037893743132281,0,1,1
418,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,419,225,Fe2 Co1 Ni1 O5,4263.0,104.0,5.0,40.0,800.0,11.0,17.7,6.0,227.0,5.0,0.0,110.0,33,0.07037893743132281,0,0,1
419,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,420,225,Fe2 Co1 Ni1 O5,6315.0,183.0,5.0,40.0,800.0,22.4,30.0,6.0,227.0,5.0,0.0,110.0,33,0.07037893743132281,0,0,1
420,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,421,225,Fe2 Co1 Ni1 O5,12334.0,612.0,5.0,40.0,800.0,22.5,34.5,6.0,227.0,5.0,0.0,110.0,33,0.07037893743132281,0,0,1
421,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,422,225,Fe2 Co1 Ni1 O5,12653.0,758.0,5.0,40.0,800.0,32.7,47.2,6.0,227.0,5.0,0.0,110.0,33,0.07037893743132281,0,0,1
422,15205295.600000001,4217334.000000001,Fe2 Co1 O4,Ni1 O1,,"['CoFe2O4', 'NiO']",7,0.0,423,225,Fe2 Co1 Ni1 O5,7820.0,584.0,5.0,40.0,800.0,33.5,41.0,6.0,227.0,5.0,0.0,110.0,33,0.07037893743132281,0,0,1
423,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,424,225,Mg1 Fe3 O5,5491.0,50.0,5.0,20.0,24.0,12.549,38.4,3.0,227.0,5.0,0.0,24.0,11,0.8059959770082347,1,0,1
424,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,425,225,Mg1 Fe3 O5,5033.95,101.54999999999995,0.0,20.0,24.0,15.932,30.17,3.0,227.0,25.0,0.0,24.0,11,0.8059959770082347,1,0,1
425,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,426,225,Mg1 Fe3 O5,3534.0,127.29500000000009,0.0,20.0,24.0,14.9,30.5,3.0,227.0,50.0,0.0,24.0,11,0.8059959770082347,1,0,1
426,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,427,225,Mg1 Fe3 O5,2746.15,101.64999999999998,0.0,20.0,24.0,13.9,30.5,3.0,227.0,75.0,0.0,24.0,11,0.8059959770082347,1,0,1
427,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,428,225,Mg1 Fe3 O5,2161.55,76.25,0.0,20.0,24.0,12.288,30.0,3.0,227.0,100.0,0.0,24.0,11,0.8059959770082347,1,0,1
428,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,429,225,Mg1 Fe3 O5,1525.8,101.0,0.0,20.0,24.0,11.61,30.25,3.0,227.0,125.0,0.0,24.0,11,0.8059959770082347,1,0,1
429,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,430,225,Mg1 Fe3 O5,941.295,76.89999999999998,0.0,20.0,24.0,10.763,30.339,3.0,227.0,150.0,0.0,24.0,11,0.8059959770082347,1,0,1
430,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,431,225,Mg1 Fe3 O5,457.6150000000002,50.84500000000003,0.0,20.0,24.0,9.326,29.32,3.0,227.0,200.0,0.0,24.0,11,0.8059959770082347,1,0,1
431,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,432,225,Mg1 Fe3 O5,511.6640000000002,25.559000000000083,0.0,20.0,24.0,6.5,27.967,3.0,227.0,250.0,0.0,24.0,11,0.8059959770082347,1,0,1
432,13824.0,3456.0,Fe3 O4,Mg1 O1,,"['Fe3O4', 'MgO']",7,24.0,433,225,Mg1 Fe3 O5,327.87300000000005,0.1990000000000691,0.0,20.0,24.0,6.0,26.187,3.0,227.0,300.0,0.0,24.0,11,0.8059959770082347,1,0,1
433,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,434,225,Mg1 Fe5 Co1 O9,6785.782499999999,2755.17,5.0,20.0,29.0,22.82,32.9,3.0,227.0,5.0,0.0,29.0,7,0.8059959770082346,1,0,1
434,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,435,225,Mg1 Fe5 Co1 O9,5255.674,918.639,1.0,20.0,29.0,20.17,30.85,3.0,227.0,25.0,0.0,29.0,7,0.8059959770082346,1,0,1
435,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,436,225,Mg1 Fe5 Co1 O9,3724.686,407.967,1.0,20.0,29.0,16.4,31.538,3.0,227.0,50.0,0.0,29.0,7,0.8059959770082346,1,0,1
436,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,437,225,Mg1 Fe5 Co1 O9,2882.653,178.57100000000003,5.0,20.0,29.0,15.213,30.427,3.0,227.0,75.0,0.0,29.0,7,0.8059959770082346,1,0,1
437,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,438,225,Mg1 Fe5 Co1 O9,2168.6,25.200000000000045,1.0,20.0,29.0,13.675,30.34,3.0,227.0,100.0,0.0,29.0,7,0.8059959770082346,1,0,1
438,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,439,225,Mg1 Fe5 Co1 O9,1505.05,76.54999999999995,1.0,20.0,29.0,12.393,30.3,3.0,227.0,125.0,0.0,29.0,7,0.8059959770082346,1,0,1
439,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,440,225,Mg1 Fe5 Co1 O9,944.54,25.46000000000004,5.0,20.0,29.0,11.368,30.17,3.0,227.0,150.0,0.0,29.0,7,0.8059959770082346,1,0,1
440,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,441,225,Mg1 Fe5 Co1 O9,433.5,76.5,5.0,20.0,29.0,7.751999999999999,29.144,3.0,227.0,200.0,0.0,29.0,7,0.8059959770082346,1,0,1
441,24389.0,5046.0,Fe3 O4,Mg1 O1,Fe2 Co1 O4,"['Fe3O4', 'MgO', 'CoFe2O4']",7,29.0,442,225,Mg1 Fe5 Co1 O9,0.0,25.55899999999997,1.0,20.0,29.0,9.061,27.606,3.0,227.0,250.0,0.0,29.0,7,0.8059959770082346,1,0,1
442,1317.0885691733315,581.0684863999994,Fe2 O3,,,['Fe2O3'],3,6.8,443,0,Fe2 O3,11898.92,1253.696,5.0,50.0,6.800000000000004,26.621,53.06,1.0,213.0,5.0,0.0,6.799999999999997,59,1.00000028155478,1,0,1
443,1317.0885691733315,581.0684863999994,Co1,Fe2 O3,,"['Co', 'Fe2O3']",15,6.8,444,213,Fe2 Co1 O3,8798.29,1478.24,5.0,50.0,6.800000000000004,26.621,50.74,1.0,194.0,5.0,0.0,6.799999999999997,46,1.00000028155478,1,0,1
444,1317.0885691733315,581.0684863999994,Co1,Fe2 O3,,"['Co', 'Fe2O3']",15,6.8,445,213,Fe2 Co1 O3,1634.436,223.87,5.0,50.0,6.800000000000004,25.577,45.3059,1.0,194.0,5.0,0.0,6.799999999999997,46,1.00000028155478,1,0,1
445,1317.0885691733315,581.0684863999994,Co1,Fe2 O3,,"['Co', 'Fe2O3']",15,6.8,446,213,Fe2 Co1 O3,873.4000000000001,13.28200000000004,5.0,50.0,6.800000000000004,22.55,43.4355,1.0,194.0,5.0,0.0,6.799999999999997,46,1.00000028155478,1,0,1
446,1563.4562457600016,651.4401024000005,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",7,7.2,447,227,Fe5 Co1 O8,26100.0,90.0,7.0,75.0,7.20000000000001,25.97665,67.0,1.0,227.0,5.0,0.0,7.200000000000003,54,1.00000028155478,1,0,1
447,9854.694497106655,2222.863420399998,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']",7,13.3,448,227,Fe5 Co1 O8,21700.0,50.0,7.0,75.0,13.300000000000004,29.0058,63.0,1.0,227.0,5.0,0.0,13.299999999999995,54,1.0000002815547802,1,0,1
448,5424.600208146667,1493.0092316,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']",7,10.9,449,225,Fe3 Co1 O5,15300.0,2000.0,7.0,75.0,10.9,26.254200000000004,46.0,1.0,227.0,5.0,0.0,10.9,48,1.00000028155478,1,0,1
449,1382.0456380531846,600.0198139159994,Fe2 Co1 O4,,,['CoFe2O4'],7,6.91,450,0,Fe2 Co1 O4,13200.0,833.0,4.8,50.0,6.909999999999997,46.295,98.5,1.0,227.0,5.0,0.0,6.909999999999997,39,1.00000028155478,1,0,1
450,5575.275053333333,1520.52956,Fe2 Co1 O4,Fe2 Ni1 O4,,"['CoFe2O4', 'NiFe2O4']",7,11.0,451,227,Fe4 Co1 Ni1 O8,8310.0,961.2,3.8,50.0,11.0,50.8,83.3,1.0,227.0,5.0,0.0,11.0,41,1.0000002815547802,1,0,1
451,2500486.5161918933,89090.9685104,Fe2 Ni1 O4,,,['NiFe2O4'],7,84.2,452,0,Fe2 Ni1 O4,251.0,280.8268,2.114,50.0,84.2,15.813,75.3,1.0,227.0,5.0,0.0,84.2,42,1.0000002815547795,1,0,1
452,7238.223359999999,1809.55584,Fe2 Ni1 O4,Fe2 Co1 O4,,"['NiFe2O4', 'CoFe2O4']",7,12.0,453,227,Fe4 Co1 Ni1 O8,3010.0,830.0,5.6,50.0,12.0,38.835,86.3,1.0,227.0,5.0,0.0,12.0,41,1.0000002815547797,1,0,1
453,268.08234666666664,201.06176,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,4.0,454,161,Mn1 Fe4 O7,3230.0,1020.0,5.0,50.0,4.0,2.18,6.699999999999999,1.0,227.0,5.0,0.845,4.0,18,1.0000002815547802,1,0,1
454,523.5983333333332,314.159,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,5.0,455,161,Mn1 Fe4 O7,3100.0,1030.0,5.0,50.0,5.000000000000007,2.045,7.199999999999999,1.0,227.0,5.0,0.6759999999999999,5.0,18,1.0000002815547797,1,0,1
455,904.7779199999999,452.38896,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,6.0,456,161,Mn1 Fe4 O7,3370.0,1110.0,5.0,50.0,6.0,2.4499999999999997,7.5,1.0,227.0,5.0,0.591,6.0,18,1.0000002815547802,1,0,1
456,904.7779199999999,452.38896,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,6.0,457,161,Mn1 Fe4 O7,3100.0,1110.0,5.0,50.0,6.0,3.0600000000000005,8.3,1.0,227.0,5.0,0.92957,6.0,18,1.0000002815547802,1,0,1
457,268.08234666666664,201.06176,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,4.0,458,161,Mn1 Fe4 O7,546.0,0.0,0.0,50.0,4.0,0.7699999999999996,4.299999999999997,1.0,227.0,300.0,0.0,4.0,18,1.0000002815547802,1,1,1
458,523.5983333333332,314.159,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,5.0,459,161,Mn1 Fe4 O7,559.0000000000002,0.0,0.0,50.0,5.000000000000007,0.6479999999999997,4.5,1.0,227.0,300.0,0.0,5.0,18,1.0000002815547797,1,1,1
459,904.7779199999999,452.38896,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,6.0,460,161,Mn1 Fe4 O7,556.0,0.0,0.0,50.0,6.0,0.7029999999999994,4.699999999999999,1.0,227.0,300.0,0.0,6.0,18,1.0000002815547802,1,1,1
460,904.7779199999999,452.38896,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']",6,6.0,461,161,Mn1 Fe4 O7,533.0,0.0,0.0,50.0,6.0,0.7699999999999996,5.0,1.0,227.0,300.0,0.0,6.0,18,1.0000002815547802,1,1,1
461,24429.003839999983,4071.5006399999984,Fe3 O4,,,['Fe3O4'],3,18.0,462,0,Fe3 O4,400.0,769.0,5.0,20.0,18.0,19.35,80.88,1.0,227.0,5.0,0.0,17.999999999999996,62,1.0000002815547797,1,0,1
462,14137.154999999999,2827.431,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']",18,15.0,463,227,Fe8 C2 O4,1700.0,280.0,5.0,20.0,15.0,100.0,109.0,1.0,15.0,5.0,0.0,15.0,72,1.00000028155478,1,0,1
463,7238.223359999999,1809.55584,Fe5 C2,,,['Fe5C2'],17,12.0,464,0,Fe5 C2,1400.0,147.0,5.0,20.0,12.0,100.0,122.8,1.0,15.0,5.0,0.0,12.0,76,1.0000002815547797,1,0,1
464,24429.003839999983,4071.5006399999984,Fe3 O4,,,['Fe3O4'],3,18.0,465,0,Fe3 O4,0.0,0.0,0.0,20.0,18.0,6.0,73.3,1.0,227.0,300.0,0.0,17.999999999999996,62,1.0000002815547797,1,1,1
465,14137.154999999999,2827.431,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']",18,15.0,466,227,Fe8 C2 O4,650.0,0.0,0.0,20.0,15.0,81.81,75.0,1.0,15.0,300.0,0.0,15.0,72,1.00000028155478,1,1,1
466,7238.223359999999,1809.55584,Fe5 C2,,,['Fe5C2'],17,12.0,467,0,Fe5 C2,850.0,0.0,0.0,20.0,12.0,60.6,108.0,1.0,15.0,300.0,0.0,12.0,76,1.0000002815547797,1,1,1
467,12770.039751666665,2642.07719,Fe1 Ni3,,,['FeNi3'],3,14.5,468,0,Fe1 Ni3,414.0,1115.5800000000002,3.0,30.0,14.5,22.8711,94.0,1.0,221.0,5.0,0.0,14.5,25,1.00000028155478,1,0,1
468,42920.789824949745,5928.285887423999,Fe1 Ni3,Mo1,,"['FeNi3', 'Mo']",7,21.72,469,229,Fe1 Ni3 Mo1,174.0,188.886,3.0,30.0,21.72000000000001,14.8672,57.0,1.0,221.0,5.0,0.0,21.72,19,1.0000002815547797,1,0,1
469,3241.791999999997,1314.239999999999,Fe11 C5,,,['Fe2.2C'],14,14.8,470,0,Fe11 C5,742.0,300.678,3.0,30.0,14.800000000000004,9.18118,183.0,3.0,182.0,5.0,0.0,14.799999999999995,75,0.8059959770082347,1,0,1
470,29003.935548068577,4565.152499696,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']",20,19.06,471,229,Fe11 Mo1 C5,423.0,110.77999999999996,0.0,30.0,19.059999999999995,44.874,162.0,1.0,58.0,300.0,0.0,19.06,71,1.0000002815547797,1,0,1
471,3595.640768,1408.2144,Fe11 C5,,,['Fe2.2C'],14,15.32,472,0,Fe11 C5,605.0,305.046,3.0,30.0,15.32,17.03016,108.0,3.0,182.0,5.0,0.0,15.32,75,0.8059959770082344,1,0,1
472,12876.01464690101,2656.6742737759996,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']",20,14.54,473,229,Fe11 Mo1 C5,247.0,101.80899999999995,0.0,30.0,14.54,30.498,97.0,1.0,58.0,300.0,0.0,14.54,71,1.0000002815547802,1,0,1
473,7238.223359999999,1809.55584,Co1,Co1 O1,,"['Co', 'CoO']",15,12.0,474,225,Co2 O1,7160.189999999999,1756.75,5.0,20.0,12.0,98.0,122.7,1.0,194.0,10.0,11.029,12.0,74,1.0000002815547797,1,0,1
474,7238.223359999999,1809.55584,Co1,Co1 O1,,"['Co', 'CoO']",15,12.0,475,225,Co2 O1,6483.63,803.95,5.0,20.0,12.0,86.0,116.78,1.0,194.0,50.0,4.54,12.0,74,1.0000002815547797,1,0,1
475,7238.223359999999,1809.55584,Co1,Co1 O1,,"['Co', 'CoO']",15,12.0,476,225,Co2 O1,5296.52,211.80650000000003,5.0,20.0,12.0,77.67,109.0,1.0,194.0,100.0,0.0,12.0,74,1.0000002815547797,1,0,1
476,7238.223359999999,1809.55584,Co1,Co1 O1,,"['Co', 'CoO']",15,12.0,477,225,Co2 O1,4068.0,126.63000000000004,5.0,20.0,12.0,69.88,110.79,1.0,194.0,150.0,0.0,12.0,74,1.0000002815547797,1,0,1
