,area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,Unnamed: 0
520,0.2,8.0,45.0,10.0,8.85000000000008,2935.565,4.265500000000001,322.565,0.0,4.598000000000001,1.0,0.10000000000000009,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,520
521,0.2,8.0,45.0,10.0,8.685999999999979,2935.385,4.307,322.385,0.0,4.598000000000001,1.0,0.20000000000000018,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,521
522,0.2,8.0,45.0,10.0,8.562999999999988,2919.26,4.3285,306.26,0.0,4.8275,1.0,0.2999999999999998,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,522
523,0.2,8.0,45.0,10.0,8.35899999999998,2919.3,4.349,532.063,0.0,5.058,1.0,0.5000000000000002,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,523
524,0.2,20.0,45.0,30.0,10.537800000000004,1372.5,3.2605000000000004,1372.5,0.0,3.2605,1.0,0.3999999999999999,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,524
525,0.2,20.0,45.0,30.0,10.298000000000002,2190.471,4.962999999999999,556.519,0.0,1.412,1.0,0.8,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,525
526,0.2,20.0,45.0,30.0,11.311999999999955,2353.799,5.217,589.1305,0.0,1.449,1.0,1.0,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,526
527,0.2,20.0,45.0,30.0,15.076999999999998,2550.85,5.399,328.675,0.0,0.979,1.0,2.0,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,527
528,0.2,20.0,45.0,40.0,13.720000000000027,900.1575,4.1240000000000006,66.858,0.0,0.534,1.0,0.2999999999999998,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,528
529,0.2,20.0,45.0,40.0,13.720000000000027,1008.733,4.3375,175.433,0.0,0.7465,1.0,2.0,0.805996,1.0,3.895077,90.0,90.0,90.0,5.479769,60.90148,87.36408,57.03681,0.4,-0.6666700000000001,3.349205000000012,1.0,237.4,268.4,500.0,82.0,640.0,164.0,3.808834,2.366432,19.49359,3.449728,0.765466,12.24745,529
530,0.154639,35.0,498.0,5.0,44.19999999999999,886.0,8.694605,117.0,0.0,0.0,1.0,0.020000000000000018,1.0,1.0,5.143163,88.70422,78.31925,88.76834,0.0,0.0,0.0,0.0,0.219231,-1.2381,89.696,1.000258,306.2731,0.0,675.3846,111.69229999999999,0.0,0.0,2.08027,2.343619,18.85126,0.0,-2.220446049250313e-16,0.0,530
531,0.154639,35.0,498.0,5.0,43.80000000000001,1218.0,8.694605,167.0,0.0,0.0,1.0,0.020000000000000018,1.0,1.0,5.143163,88.70422,78.31925,88.76834,0.0,0.0,0.0,0.0,0.207692,-0.9285700000000001,89.696,1.000258,304.1615,0.0,666.1538,106.26920000000001,0.0,0.0,2.055631,2.377108,19.47894,0.0,-2.220446049250313e-16,0.0,531
532,0.154639,35.0,498.0,5.0,41.19999999999999,1377.0,8.694605,172.0,0.0,0.0,1.0,0.020000000000000018,1.0,1.0,5.143163,88.70422,78.31925,88.76834,0.0,0.0,0.0,0.0,0.196154,-0.60714,89.696,1.000258,302.05,0.0,656.9231,100.84620000000001,0.0,0.0,2.035417,2.416791,20.1598,0.0,-2.220446049250313e-16,0.0,532
533,0.07272700000000001,10.000000000000004,850.0,2.0,2.8999999999999773,1832.68,1.6750000000000007,1387.54,0.0,0.999,1.0,0.6600000000000001,0.805996,1.0,2.924839,90.0,90.0,120.0,5.996281,60.0,60.0,60.0,0.444444,0.628141,53.15795,1.176906,267.5,276.1429,800.0,257.5,714.2857,207.8571,2.859813,2.5,10.0,2.838877,2.039608,11.56632,533
534,0.07272700000000001,50.0,850.0,2.0,8.300000000000011,1294.872,1.6669999999999998,13.02800000000002,1.0,0.137,1.0,0.009999999999999787,0.805996,1.0,2.924839,90.0,90.0,120.0,5.996281,60.0,60.0,60.0,0.444444,0.628141,53.15795,1.176906,267.5,276.1429,800.0,257.5,714.2857,207.8571,2.859813,2.5,10.0,2.838877,2.039608,11.56632,534
535,0.07272700000000001,50.0,850.0,2.0,8.300000000000011,1461.595,1.8625000000000007,794.928,0.0,0.3325,1.0,0.10000000000000009,0.805996,1.0,2.924839,90.0,90.0,120.0,5.996281,60.0,60.0,60.0,0.444444,0.628141,53.15795,1.176906,267.5,276.1429,800.0,257.5,714.2857,207.8571,2.859813,2.5,10.0,2.838877,2.039608,11.56632,535
536,0.07272700000000001,29.0,850.0,100.0,13.658200000000022,663.422,1.5054999999999996,81.25700000000003,0.0,0.0,1.0,0.10000000000000009,0.805996,1.0,2.924839,90.0,90.0,120.0,5.996281,60.0,60.0,60.0,0.444444,0.628141,53.15795,1.176906,267.5,276.1429,800.0,257.5,714.2857,207.8571,2.859813,2.5,10.0,2.838877,2.039608,11.56632,536
537,0.07272700000000001,27.0,850.0,50.0,13.658200000000022,1088.335,2.1605000000000008,306.0945,0.0,0.0,1.0,0.10000000000000009,0.805996,1.0,2.924839,90.0,90.0,120.0,5.996281,60.0,60.0,60.0,0.444444,0.628141,53.15795,1.176906,267.5,276.1429,800.0,257.5,714.2857,207.8571,2.859813,2.5,10.0,2.838877,2.039608,11.56632,537
538,0.333333,50.0,1103.0,5.0,9.656000000000006,657.5419999999999,3.0999999999999996,316.989,0.0,0.748,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,538
539,0.3,50.0,1103.0,5.0,7.486999999999966,523.2,1.8790000000000013,84.61099999999999,0.0,0.345,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,539
540,0.176471,50.0,1103.0,5.0,4.3700000000000045,381.86400000000003,1.0775000000000006,70.76899999999998,0.0,0.19850000000000012,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,540
541,0.3,50.0,1103.0,2.0,10.069999999999993,794.665,3.3900000000000006,155.665,0.0,0.5960000000000001,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,541
542,0.3,50.0,1103.0,5.0,9.754000000000019,688.2649999999999,3.1500000000000004,114.74500000000003,0.0,0.35,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,542
543,0.3,50.0,1103.0,10.0,9.437999999999988,589.847,2.417,106.43099999999995,0.0,0.0,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,543
544,0.3,50.0,1103.0,16.999999999999993,9.158000000000015,499.7449999999999,2.375,16.745000000000005,0.0,0.0,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,544
545,0.3,50.0,1103.0,27.0,8.911999999999978,372.75,1.8849999999999998,44.64999999999998,0.0,0.273,1.0,0.10000000000000009,1.0,1.0,5.388094,122.2099,142.6878,47.91918,0.0,0.0,0.0,0.0,0.2,0.945568,195.4546,0.628658,243.0,0.0,520.0,94.0,0.0,0.0,3.403618,2.686808,19.49359,0.0,-2.220446049250313e-16,0.0,545
546,0.119048,70.0,334.0,10.0,0.39999999999997726,169.0,1.8604079999999996,249.0,0.0,0.08620000000000005,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,0.0,0.0,0.0,0.0,0.5,0.860614,165.6702,1.757954,266.0,0.0,750.0,250.0,0.0,0.0,2.932331,2.0,10.0,0.0,-2.220446049250313e-16,0.0,546
547,0.143198,70.0,573.0,10.0,35.0,197.0,13.7658,76.0,0.0,1.574896,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,6.055896,59.84436,59.34137,60.17588,0.444444,0.326769,35.18325,1.757954,266.0,271.0,750.0,250.0,671.4286,192.8571,2.932331,2.0,10.0,3.126748,1.311577,11.58685,547
548,0.160858,70.0,860.0,10.0,78.0,283.0,26.6802,55.0,0.0,2.3376,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.932914,120.4948,120.2024,89.39748,0.444444,-0.32422999999999996,54.35777999999999,1.757954,266.0,275.7143,750.0,250.0,700.0,205.7143,2.932331,2.0,10.0,2.860376,1.707469,11.55577,548
549,0.3,50.0,85.0,5.0,0.9599999999999795,1856.45,0.18900000000000006,944.208,0.0,0.08899999999999997,1.0,0.5000000000000002,1.0,1.0,2.924839,90.0,90.0,120.0,0.0,0.0,0.0,0.0,0.5,0.806533,43.59214,1.176906,267.5,0.0,800.0,257.5,0.0,0.0,2.859813,2.5,10.0,0.0,-2.220446049250313e-16,0.0,549
550,0.122449,50.0,293.0,5.0,6.350000000000023,1047.21,0.21899999999999942,877.4,0.0,0.21900000000000008,1.0,0.5000000000000002,1.0,1.0,3.566081,60.0,60.0,60.0,2.924839,90.0,90.0,120.0,0.666667,0.68593,75.13233,1.0,120.0,267.5,300.0,310.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,550
551,0.103734,18.0,85.0,300.0,12.940600000000018,525.72,0.00619000000000014,54.43099999999998,0.0,0.009400000000000075,1.0,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,0.0,0.0,0.0,0.0,0.5,0.993719,43.59214,1.176906,267.5,0.0,800.0,257.5,0.0,0.0,2.859813,2.5,10.0,0.0,-2.220446049250313e-16,0.0,551
552,0.103448,18.0,591.6,300.0,12.940600000000018,420.06999999999994,0.006149999999999878,46.48660000000001,0.0,0.009400000000000075,1.0,0.009999999999999787,1.0,1.0,5.216782,90.0,72.0,108.0,0.0,0.0,0.0,0.0,0.5,0.967337,71.19317000000001,1.0,266.545,0.0,795.0,254.925,0.0,0.0,2.863278,2.509895,10.07572,0.0,-2.220446049250313e-16,0.0,552
553,0.108735,18.0,591.6,300.0,12.940600000000018,533.0,0.006420000000000314,44.36500000000001,0.0,0.009400000000000075,1.0,0.009999999999999787,1.0,1.0,5.216782,90.0,72.0,108.0,0.0,0.0,0.0,0.0,0.5,0.967337,71.19317000000001,1.0,264.635,0.0,785.0,249.775,0.0,0.0,2.872657,2.53281,10.2316,0.0,-2.220446049250313e-16,0.0,553
554,0.105485,18.0,591.6,300.0,12.940600000000018,159.26600000000008,0.0023700000000008714,15.540999999999997,0.0,0.009400000000000075,1.0,0.009999999999999787,1.0,1.0,4.170578,90.0,84.0,102.0,0.0,0.0,0.0,0.0,0.5,0.967337,97.01571,1.024813,262.725,0.0,775.0,244.625,0.0,0.0,2.885347,2.559896,10.39357,0.0,-2.220446049250313e-16,0.0,554
555,0.103734,51.04,85.0,3.0,3.8215999999999894,1044.68,0.015379999999998617,49.168000000000006,0.0,0.10650000000000004,1.0,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,0.0,0.0,0.0,0.0,0.5,0.993719,43.59214,1.176906,267.5,0.0,800.0,257.5,0.0,0.0,2.859813,2.5,10.0,0.0,-2.220446049250313e-16,0.0,555
556,0.103448,50.0,602.4,3.0,34.480399999999975,645.1100000000001,0.01022000000000034,55.38799999999998,0.0,5.573400000000001,1.0,0.009999999999999787,1.0,1.0,5.44824,66.31113,82.94563,70.81472,0.0,0.0,0.0,0.0,0.5,0.687186,99.75442,1.248343,266.545,0.0,795.0,254.925,0.0,0.0,2.863278,2.509895,10.07572,0.0,-2.220446049250313e-16,0.0,556
557,0.108735,50.0,602.4,3.0,34.480399999999975,495.24,0.008720000000000283,74.34500000000003,0.0,5.365,1.0,0.009999999999999787,1.0,1.0,5.44824,66.31113,82.94563,70.81472,0.0,0.0,0.0,0.0,0.5,0.687186,99.75442,1.248343,264.635,0.0,785.0,249.775,0.0,0.0,2.872657,2.53281,10.2316,0.0,-2.220446049250313e-16,0.0,557
558,0.105485,50.0,602.4,3.0,34.480399999999975,256.79999999999995,0.005140000000000811,30.21199999999999,0.0,5.365,1.0,0.009999999999999787,1.0,1.0,5.44824,66.31113,82.94563,70.81472,0.0,0.0,0.0,0.0,0.5,0.687186,99.75442,1.248343,262.725,0.0,775.0,244.625,0.0,0.0,2.885347,2.559896,10.39357,0.0,-2.220446049250313e-16,0.0,558
559,0.15,70.0,850.0,10.0,40.63100000000003,8040.0,22.5818,101.0,0.0,0.36434999999999995,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,559
560,0.15,70.0,850.0,50.0,40.63100000000003,8105.0,22.590400000000002,74.0,0.0,0.35899499999999995,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,560
561,0.15,70.0,850.0,150.0,43.21339999999998,4131.0,47.1517,55.0,0.0,0.499432,0.8,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,561
562,0.15,70.0,850.0,250.0,39.26279999999997,1662.0,31.0905,30.0,0.0,0.384632,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,562
563,0.15,30.0,850.0,10.0,32.54939999999999,8624.0,17.3368,178.0,0.0,0.0,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,563
564,0.15,30.0,850.0,50.0,32.82299999999992,8200.0,17.4304,109.0,0.0,0.0,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,564
565,0.15,30.0,850.0,150.0,48.228200000000015,4302.0,16.0526,45.0,0.0,1.218,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,565
566,0.15,30.0,850.0,250.0,29.06279999999998,1737.0,16.628,36.0,0.0,1.464,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,566
567,0.061224,70.0,850.0,10.0,46.03359999999998,3197.0,36.8626,253.0,0.0,0.13739999999999997,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,567
568,0.061224,70.0,850.0,50.0,46.03359999999998,2656.0,36.8626,160.0,0.0,0.2522,0.8,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,568
569,0.061224,70.0,850.0,150.0,38.64240000000001,1346.0,39.2301,58.0,0.0,0.336232,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,569
570,0.061224,70.0,850.0,250.0,24.90280000000007,503.0,24.764500000000005,11.0,0.0,0.384632,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,570
571,0.061224,70.0,850.0,325.0,24.836000000000013,275.0,17.9265,2.0,0.0,0.5519,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,571
572,0.061224,70.0,850.0,10.0,49.81200000000007,3016.0,20.5784,238.0,0.0,1.00868,0.8,2.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,572
573,0.061224,70.0,850.0,50.0,49.81200000000007,2528.0,20.5784,147.0,0.0,0.26428000000000007,0.8,2.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,573
574,0.061224,30.0,850.0,10.0,49.11540000000002,4652.0,18.7704,943.0,0.0,0.69,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,574
575,0.061224,30.0,850.0,50.0,48.70700000000005,3697.0,19.4404,376.0,0.0,1.783,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,575
576,0.061224,30.0,850.0,150.0,46.60820000000001,1805.0,20.5726,81.00000000000003,0.0,2.368,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,576
577,0.061224,30.0,850.0,250.0,46.06939999999997,687.0,18.8874,23.0,0.0,2.033,1.0,5.0,0.805996,1.0,3.011828,107.295,89.50258,120.0378,5.142692,74.87634,90.0,90.0,0.444444,0.972509,104.2071,1.757954,266.0,275.0,750.0,250.0,685.7143,201.4286,2.932331,2.0,10.0,2.897249,1.443376,11.54701,577
578,0.47619,50.0,813.0,10.0,28.685000000000002,5500.0,6.6,800.0,0.0,0.6,1.0,1.0,1.0,1.0,3.011828,107.295,89.50258,120.0378,6.617077,57.30339,57.30339,45.08058,0.4375,0.831615,46.07136,1.757954,266.0,275.9286,750.0,250.0,707.1429,206.7857,2.932331,2.0,10.0,2.849642,1.887024,11.56137,578
579,0.042734999999999995,12.0,922.0,300.0,82.40000000000003,900.0,27.4,14.182000000000016,0.6,4.8,1.0,0.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,4.799136,84.38479,89.90052,99.4604,0.6,0.572101,73.01221,1.0,275.7143,184.6667,700.0,205.7143,833.3333,480.0,2.860376,1.707469,11.55577,0.127637,0.565685,0.29462800000000033,579
580,0.04411799999999999,12.0,922.0,300.0,80.0,760.0,26.1,19.149999999999977,0.4,13.0,1.0,0.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,3.038005,90.0,90.0,108.9187,0.6,0.671053,120.9341,1.0,275.7143,184.6667,700.0,205.7143,833.3333,480.0,2.860376,1.707469,11.55577,0.127637,0.565685,0.29462800000000033,580
581,0.04622499999999999,12.0,922.0,300.0,94.59999999999997,750.0,29.6,16.851999999999975,0.4,9.1,1.0,0.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,4.678483,80.9258,90.0,97.31929,0.6,0.635036,79.29629,1.0,275.7143,184.6667,700.0,205.7143,833.3333,480.0,2.860376,1.707469,11.55577,0.127637,0.565685,0.29462800000000033,581
582,0.061728000000000005,12.0,922.0,10.0,111.40000000000003,650.0,29.0,76.25400000000005,0.6,2.9,1.0,1.2,1.0,1.0,5.932914,120.4948,120.2024,89.39748,4.595866,77.90107,90.0,93.86646,0.6,0.565702,82.23531,1.0,275.7143,184.6667,700.0,205.7143,833.3333,480.0,2.860376,1.707469,11.55577,0.127637,0.565685,0.29462800000000033,582
583,0.07936499999999999,12.0,922.0,10.0,141.3,540.0,30.0,73.298,0.0,53.3,1.0,1.2,1.0,1.0,5.932914,120.4948,120.2024,89.39748,1.548393,54.0,54.0,67.73291,0.6,0.573864,146.9973,1.0,275.7143,184.6667,700.0,205.7143,833.3333,480.0,2.860376,1.707469,11.55577,0.127637,0.565685,0.29462800000000033,583
584,0.381437,70.0,830.0,10.0,31.56299999999993,17500.0,24.911,462.0,0.0,1.0,1.0,6.6,0.842785,1.055308,5.388094,122.2099,142.6878,47.91918,5.932914,120.4948,120.2024,89.39748,0.333333,0.791602,52.461569999999995,0.628658,243.0,275.7143,520.0,94.0,700.0,205.7143,3.403618,2.686808,19.49359,2.860376,1.707469,11.55577,584
585,0.381437,70.0,830.0,10.0,31.5,18797.0,24.6,646.0,0.0,0.0,0.0,0.0,0.842785,1.055308,5.388094,122.2099,142.6878,47.91918,5.932914,120.4948,120.2024,89.39748,0.333333,0.704482,52.461569999999995,0.628658,243.0,275.7143,520.0,94.0,700.0,205.7143,3.403618,2.686808,19.49359,2.860376,1.707469,11.55577,585
586,0.3,50.0,1043.0,15.0,37.92599999999999,2517.667,41.6033,1003.173,0.0,1.7205,1.0,0.009999999999999787,1.0,1.0,2.459352,109.4691,109.4671,109.4596,3.788512,90.0,90.0,90.0,0.5,0.578059,137.653,1.000148,183.0,279.6,800.0,470.0,680.0,188.0,0.0,0.0,0.0,2.820943,1.440876,12.24745,586
587,0.3,50.0,1043.0,30.0,22.149999999999977,1408.45,5.8334,105.99999999999997,1.0,0.07139999999999991,1.0,0.009999999999999787,1.0,1.0,2.459352,109.4691,109.4671,109.4596,3.788512,90.0,90.0,90.0,0.5,0.578059,137.653,1.000148,183.0,279.6,800.0,470.0,680.0,188.0,0.0,0.0,0.0,2.820943,1.440876,12.24745,587
588,0.096774,20.0,720.0,2.0,1.1899999999999977,6.5,0.005599999999997607,15.5,0.0,0.0005450000000000177,0.4,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,2.924839,90.0,90.0,120.0,0.5,0.990385,184.6255,1.176906,267.5,267.5,800.0,257.5,800.0,257.5,2.859813,2.5,10.0,2.859813,2.5,10.0,588
589,0.096774,20.0,720.0,25.0,1.160000000000025,5.0,0.004799999999999471,12.0,0.0,0.0005450000000000177,0.6,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,2.924839,90.0,90.0,120.0,0.5,0.990385,184.6255,1.176906,267.5,267.5,800.0,257.5,800.0,257.5,2.859813,2.5,10.0,2.859813,2.5,10.0,589
590,0.096774,20.0,720.0,50.0,1.089999999999975,14.0,0.013500000000000512,11.0,0.0,0.0004889999999999617,0.6,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,2.924839,90.0,90.0,120.0,0.5,0.990385,184.6255,1.176906,267.5,267.5,800.0,257.5,800.0,257.5,2.859813,2.5,10.0,2.859813,2.5,10.0,590
591,0.096774,20.0,720.0,100.0,3.319999999999993,35.0,0.010400000000000631,11.0,0.0,0.0026450000000000085,0.8,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,2.924839,90.0,90.0,120.0,0.5,0.990385,184.6255,1.176906,267.5,267.5,800.0,257.5,800.0,257.5,2.859813,2.5,10.0,2.859813,2.5,10.0,591
