,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
265,0.551789077212806,0.982532751091703,0.019784172661870502,3.132237269620693,0.0028571428571428584,0.0211345939933259,0.02500403290853363,0.038738322921203695,0.0,0.9824561403508771,0.008620689655172414,0.043983481575603556,0.5943878937498532,1.0,0.0,1.0,0.11705321742041447
266,0.5536723163841808,0.0,0.01407553956834533,-inf,0.02857142857142857,0.3325917686318131,0.00011090498467494676,0.0009158340213356652,0.0,0.7017543859649122,0.16666666666666669,2.9097839898348156e-05,0.5943878937498528,1.0,1.0,0.0,0.08103592314118631
267,0.5555555555555555,0.0,0.02134532374100719,-inf,0.02857142857142857,0.3325917686318131,7.40724310372693e-05,0.0009686205932638674,0.0,0.26754385964912275,0.16666666666666669,6.480304955527129e-05,0.5943878937498528,1.0,1.0,0.0,0.06217155792707575
268,0.5574387947269303,0.0,0.01407553956834533,-inf,0.02857142857142857,0.3325917686318131,0.00011090498467494676,0.0009550989098142725,0.0,0.7017543859649122,0.16666666666666669,2.9097839898348156e-05,0.5943878937498528,1.0,0.0,1.0,0.08103592314118631
269,0.559322033898305,0.0,0.02134532374100719,-inf,0.02857142857142857,0.3325917686318131,7.40724310372693e-05,0.0010544312766939574,0.0,0.26754385964912275,0.16666666666666669,6.480304955527255e-05,0.5943878937498528,1.0,0.0,1.0,0.06217155792707575
270,0.5612052730696798,0.0,0.007194244604316546,-inf,0.0,0.22135706340378195,0.0010082271334086142,0.006286282642188963,0.0,0.26754385964912275,0.8563218390804597,0.0,0.5943878937498531,1.0,0.0,1.0,0.0489043120622068
271,0.5630885122410546,0.0,0.056975359712230216,-inf,0.014285714285714285,0.1101223581757508,0.14760445233102112,0.1015881477243917,0.16666666666666666,0.9912280701754386,0.008620689655172414,0.004167725540025413,0.28992962118314164,1.0,0.0,1.0,0.6419620479770856
272,0.5649717514124294,0.9912663755458515,0.0621639928057554,-inf,0.04285714285714286,0.1101223581757508,0.1847072108404581,0.17681551353143468,0.16666666666666666,0.9912280701754386,0.06609195402298851,0.004447268106734433,0.2899296211831416,1.0,1.0,0.0,0.31972789115646255
273,0.5668549905838041,0.9912663755458515,0.0006276978417266121,-inf,0.04285714285714286,0.1101223581757508,0.00584771737376996,0.12493905491233659,0.16666666666666666,0.9912280701754386,0.8563218390804597,0.0005717916137229987,0.2899296211831416,1.0,1.0,1.0,0.31972789115646255
274,0.5687382297551788,0.9912663755458515,0.09838129496402878,-inf,0.0,0.1101223581757508,0.2352395547668979,0.20271473798487913,0.16666666666666666,0.9912280701754386,0.008620689655172414,0.0,0.2899296211831416,1.0,1.0,1.0,0.3445151339888182
