,Unnamed: 0,area/volume,volume,area,space_group_core,space_group_shell,h_range_max_koe,Tb,TN,Tc,x,y,z,shape,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_a,core_b,core_c,core_alpha,core_beta,core_gamma,shell_a,shell_b,shell_c,shell_alpha,shell_beta,shell_gamma,total_ions,z_ions,core_total_ions,core_magnetic_ions,shell_total_ions,shell_magnetic_ions,num_of_magn_ions,Tn-Tb/Tn,Aex,core,shell,formula
746,746,0.6,523.5983333,314.159,227,227,60,220,524.2,858,5,5,5,1,4.2,51.65,13500,36.379,2324,0,0,1,0.1,1,1,3.058813,5.142692,5.225572969,74.87633512,90,90,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,14,6,7,3,7,3,0.4285714286,0.5803128577,36.15424138,Fe3O4,Fe2CoO4,Fe3O4-CoFe2O
747,747,0.5,904.77792,452.38896,227,0,60,230,890,793,6,6,6,1,4.2,65.568,10800,34.158,1972,0,0,1,0.1,1,1,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,0,0,0,0,0,0,7,3,7,3,0,0,0.4285714286,0.7415730337,0,Fe2CoO4,0,CoFe2O4
748,748,0.119047619,128024.064,15240.96,225,0,70,300,291,716,50.4,50.4,50.4,3,325,0.1,103,18.2928,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,0,0,0,0,0,0,2,1,2,1,0,0,0.5,-0.03092783505,0,CoO,0,CoO
749,749,0.119047619,128024.064,15240.96,225,0,70,300,291,800,50.4,50.4,50.4,3,10,0.4,139,27.786,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,0,0,0,0,0,0,2,1,2,1,0,0,0.5,-0.03092783505,0,CoO,0,CoO
750,750,0.1431980907,73560.059,10533.66,225,227,70,109.4,325,573,41.9,41.9,41.9,3,325,30,105,1.85,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,6.10730908,6.055895717,6.113147522,59.8443616,59.34137478,60.17587797,9,4,2,1,7,3,0.4444444444,0.6633846154,35.18325292,CoO,Mn(FeO2)2,CoO-MnFe2O4
751,751,0.1431980907,73560.059,10533.66,225,227,70,142.4,325,573,41.9,41.9,41.9,3,10,35,126,2.337,0,1,0.595,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,6.10730908,6.055895717,6.113147522,59.8443616,59.34137478,60.17587797,9,4,2,1,7,3,0.4444444444,0.5618461538,35.18325292,CoO,Mn(FeO2)2,CoO-MnFe2O4
752,752,0.1608579088,51895.117,8347.74,225,227,70,388,293,860,37.3,37.3,37.3,3,325,74,101,3.2,0,1,0.3,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,9,4,2,1,7,3,0.4444444444,-0.3242320819,54.3577755,CoO,Fe2CoO4,CoO-CoFe2O4
753,753,0.1608579088,51895.117,8347.74,225,227,70,388,293,860,37.3,37.3,37.3,3,10,78,228,4.836,0,1,0.052,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,9,4,2,1,7,3,0.4444444444,-0.3242320819,54.3577755,CoO,Fe2CoO4,CoO-CoFe2O4
754,754,0.119047619,128024.064,15240.96,225,0,70,40.84,293,334,50.4,50.4,50.4,3,10,0.4,169,1.860408,249,0,0.0862,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.8606143345,0,CoO,0,CoO
755,755,0.1431980907,73560.059,10533.66,225,227,70,218.8,325,573,41.9,41.9,41.9,3,10,35,197,13.7658,76,0,1.574896,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,6.10730908,6.055895717,6.113147522,59.8443616,59.34137478,60.17587797,9,4,2,1,7,3,0.4444444444,0.3267692308,35.18325292,CoO,Mn(FeO2)2,CoO-MnFe2O4
756,756,0.1608579088,51895.117,8347.74,225,227,70,388,293,860,37.3,37.3,37.3,3,10,78,283,26.6802,55,0,2.3376,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,9,4,2,1,7,3,0.4444444444,-0.3242320819,54.3577755,CoO,Fe2CoO4,CoO-CoFe2O4
757,757,0.3,4188.786667,1256.636,194,225,50,154,796,85,10,10,10,1,5,0.96,1856.45,0.189,944.208,0,0.089,1,0.5,1,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.8065326633,0,NiO,0,NiO
758,758,0.1224489796,61600.82032,7542.95759,194,194,50,250,796,293,24.5,24.5,24.5,1,5,6.35,1047.21,0.219,877.4,0,0.219,1,0.5,1,1,3.566080919,3.566080919,3.566080919,60,60,60,2.924839357,2.924839357,3.442262,90,90,119.9999855,3,2,1,1,2,1,0.6666666667,0.6859296482,75.13233144,Gd,NiO,Gd-NiO
759,759,0.1037344398,101317.1835,10510.08127,225,0,18,5,796,85,28.92,28.92,28.92,1,300,12.9406,525.72,0.00619,54.431,0,0.0094,1,0.01,1,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.993718593,0,NiO,0,NiO
760,760,0.1034482759,102160.318,10568.30876,225,0,18,26,796,591.6,29,29,29,1,300,12.9406,420.07,0.00615,46.4866,0,0.0094,1,0.01,1,1,,,,,,,0,0,0,0,0,0,200,100,200,100,0,0,0.5,0.9673366834,0,ZnNi99O100,0,Ni0.99Zn0.01O
761,761,0.1087350489,87971.7728,9565.61502,225,0,18,26,796,591.6,27.59,27.59,27.59,1,300,12.9406,533,0.00642,44.365,0,0.0094,1,0.01,1,1,,,,,,,0,0,0,0,0,0,200,100,200,100,0,0,0.5,0.9673366834,0,Zn3Ni97O100,0,Ni0.97Zn0.03O
762,762,0.1054852321,96355.61299,10164.0942,225,0,18,26,796,591.6,28.44,28.44,28.44,1,300,12.9406,159.266,0.00237,15.541,0,0.0094,1,0.01,1,1,,,,,,,0,0,0,0,0,0,40,20,40,20,0,0,0.5,0.9673366834,0,ZnNi19O20,0,Ni0.95Zn0.05O
763,763,0.1037344398,101317.1835,10510.08127,225,0,51.04,5,796,85,28.92,28.92,28.92,1,3,3.8216,1044.68,0.01538,49.168,0,0.1065,1,0.01,1,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.993718593,0,NiO,0,NiO
764,764,0.1034482759,102160.318,10568.30876,225,0,50,249,796,602.4,29,29,29,1,3,34.4804,645.11,0.01022,55.388,0,5.5734,1,0.01,1,1,,,,,,,0,0,0,0,0,0,200,100,200,100,0,0,0.5,0.6871859296,0,ZnNi99O100,0,Ni0.99Zn0.01O
765,765,0.1087350489,87971.7728,9565.61502,225,0,50,249,796,602.4,27.59,27.59,27.59,1,3,34.4804,495.24,0.00872,74.345,0,5.365,1,0.01,1,1,,,,,,,0,0,0,0,0,0,200,100,200,100,0,0,0.5,0.6871859296,0,Zn3Ni97O100,0,Ni0.97Zn0.03O
766,766,0.1054852321,96355.61299,10164.0942,225,0,50,249,796,602.4,28.44,28.44,28.44,1,3,34.4804,256.8,0.00514,30.212,0,5.365,1,0.01,1,1,,,,,,,0,0,0,0,0,0,40,20,40,20,0,0,0.5,0.6871859296,0,ZnNi19O20,0,Ni0.95Zn0.05O
767,767,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,10,42.72,7824,9.8874,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
768,768,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,50,29.386,7956,9.8874,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
769,769,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,150,49.18,4099,11.8374,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
770,770,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,250,25.8475,1646,6.41006,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
771,771,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,10,40.631,8040,22.5818,101,0,0.3643496,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
772,772,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,50,40.631,8105,22.5904,74,0,0.3589948,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
773,773,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,150,43.2134,4131,47.1517,55,0,0.499432,0.8,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
774,774,0.15,64000,9600,216,227,70,8,291,850,40,40,40,3,250,39.2628,1662,31.0905,30,0,0.384632,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
775,775,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,10,62.4658,8487,36.591,0,1,0,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
776,776,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,50,52.4103,8227,34.6148,0,1,0,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
777,777,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,150,35.3163,4292,9.00554,0,1,0.432,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
778,778,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,250,40.9443,1729,9.64468,0,1,0.432,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
779,779,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,300,41.8285,1046,6.48788,0,1,0.02,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
780,780,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,10,32.5494,8624,17.3368,178,0,0,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
781,781,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,50,32.823,8200,17.4304,109,0,0,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
782,782,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,150,48.2282,4302,16.0526,45,0,1.218,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
783,783,0.15,64000,9600,216,227,30,8,291,850,40,40,40,3,250,29.0628,1737,16.628,36,0,1.464,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
784,784,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,10,48.552,3490,13.6036,0,1,0.119,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
785,785,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,50,48.552,2624,13.6036,0,1,0.119,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
786,786,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,150,49.18,1316,14.0924,0,1,0.119,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
787,787,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,250,20.0895,498,8.57006,0,1,0.132,1.16,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
788,788,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,325,17.405,266,3.31746,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
789,789,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,10,46.0336,3197,36.8626,253,0,0.1374,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
790,790,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,50,46.0336,2656,36.8626,160,0,0.2522,0.8,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
791,791,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,150,38.6424,1346,39.2301,58,0,0.336232,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
792,792,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,250,24.9028,503,24.7645,11,0,0.384632,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
793,793,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,325,24.836,275,17.9265,2,0,0.5519,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
794,794,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,10,49.812,3016,20.5784,238,0,1.00868,0.8,2,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
795,795,0.0612244898,941192,57624,216,227,70,8,291,850,98,98,98,3,50,49.812,2528,20.5784,147,0,0.26428,0.8,2,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
796,796,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,10,78.98,4520,24.54806,0,1,0.4,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
797,797,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,50,46.286,3655,5.68444,0,1,0.4,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
798,798,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,150,27.1443,1947,6.6055556,0,1,0.432,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
799,799,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,250,31.9643,741,11.6688,0,1,0.02,0.8,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
800,800,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,325,32.904,341,5.512017,0,1,0,1,0,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
801,801,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,10,49.1154,4652,18.7704,943,0,0.69,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
802,802,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,50,48.707,3697,19.4404,376,0,1.783,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
803,803,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,150,46.6082,1805,20.5726,81,0,2.368,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
804,804,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,250,46.0694,687,18.8874,23,0,2.033,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
805,805,0.0612244898,941192,57624,216,227,30,8,291,850,98,98,98,3,325,22.8034,353,18.6291,0,0,1.5329,1,5,0.805995977,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.058813,5.142692,5.225572969,74.87633512,90,90,9,4,2,1,7,3,0.4444444444,0.9725085911,104.2070895,CoO,Fe3O4,CoO-Fe3O4
806,806,0.4761904762,1047.39354,498.7588284,225,227,50,49,291,813,6.3,6.3,6.3,1,10,28.685,5500,6.6,800,0,0.6,1,1,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,,,,,,,16,7,2,1,14,6,0.4375,0.8316151203,,CoO,Fe4CoNiO8,CoO-Ni0.5Co0.5Fe2O4
807,807,0.46875,1098.065292,514.7181056,225,227,70,72,291,813,6.4,6.4,6.4,1,10,23.42,14600,15,2300,0,2.63,1,1,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,,,,,,,16,7,2,1,14,6,0.4375,0.7525773196,,CoO,Fe4CoNiO8,CoO-Ni0.5Co0.5Fe2O4
808,808,0.04273504274,1449104.079,61927.52473,227,227,12,200,467.4,922,70.2,70.2,70.2,1,300,82.4,900,27.4,14.182,0.6,4.8,1,0,1,1,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,,,,,,,10,6,7,3,3,3,0.6,0.5721009842,,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2
809,809,0.04411764706,1317088.569,58106.84864,227,227,12,200,608,922,68,68,68,1,300,80,760,26.1,19.15,0.4,13,1,0,1,1,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,,,,,,,10,6,7,3,3,3,0.6,0.6710526316,,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2
810,810,0.04622496148,1145044.415,52929.63398,227,227,12,200,548,922,64.9,64.9,64.9,1,300,94.6,750,29.6,16.852,0.4,9.1,1,0,1,1,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,,,,,,,10,6,7,3,3,3,0.6,0.6350364964,,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2
811,811,0.06172839506,480836.0826,29681.23967,227,227,12,195,449,922,48.6,48.6,48.6,1,10,111.4,650,29,76.254,0.6,2.9,1,1.2,1,1,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,,,,,,,10,6,7,3,3,3,0.6,0.565701559,,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2
812,812,0.07936507937,226237.0046,17955.31782,227,227,12,195,457.6,922,37.8,37.8,37.8,1,10,141.3,540,30,73.298,0,53.3,1,1.2,1,1,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,,,,,,,10,6,7,3,3,3,0.6,0.5738636364,,Fe2CoO4,Fe2Co,CoFe2O4-CoFe2
813,813,0.125,57905.78688,7238.22336,194,0,125,190,234,1400,24,24,24,1,300,18.9,13000,5.9994,0,1,0,0.4,0,1,1,2.489759746,2.489759746,2.489759746,60,60,60,0,0,0,0,0,0,1,1,1,1,0,0,1,0.188034188,0,Co,0,Co
814,814,0.1304347826,50964.96737,6647.60444,221,227,125,220,784.8,950,23,23,23,1,300,37.8,15500,5.6914,0,1,0,1,0,1,1,2.843446,2.843446,2.843446,90,90,90,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,9,5,2,2,7,3,0.5555555556,0.7196738022,48.03710393,FeCo,Fe2CoO4,FeCo−CoFe2O4
815,815,0.1363636364,44602.20043,6082.11824,167,227,125,230,784.8,950,22,22,22,1,300,37.8,15200,5.6914,0,1,0,1,0,1,1,,,,,,,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,10,6,3,3,7,3,0.6,0.7069317023,40.03091994,Fe2Co,Fe2CoO4,Fe2Co−CoFe2O4
816,816,0.125,57905.78688,7238.22336,194,0,125,190,234,1400,24,24,24,1,10,19,19.2,4.6465,8700,0,1.7675,1,3,1,1,2.489759746,2.489759746,2.489759746,60,60,60,0,0,0,0,0,0,1,1,1,1,0,0,1,0.188034188,0,Co,0,Co
817,817,0.1304347826,50964.96737,6647.60444,221,227,125,220,784.4,950,23,23,23,1,10,38,17.4,11.607,3400,0,2.321,1,3,1,1,2.843446,2.843446,2.843446,90,90,90,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,9,5,2,2,7,3,0.5555555556,0.7195308516,48.03710393,FeCo,Fe2CoO4,FeCo−CoFe2O4
818,818,0.1363636364,44602.20043,6082.11824,167,227,125,230,675.8,950,22,22,22,1,10,39,17,15,3200,0,2.5,1,3,1,1,,,,,,,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,10,6,3,3,7,3,0.6,0.6596626221,40.03091994,Fe2Co,Fe2CoO4,Fe2Co−CoFe2O4
819,819,0.3814367451,3404.351645,1298.544811,161,227,70,134,643,830,16.6,15.73,0,6,10,31.563,17500,24.911,462,0,1,1,6.6,0.8427849902,1.055308328,8.464880463,5.388093916,5.321518785,122.2098958,142.6878026,47.91917824,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,12,4,5,1,7,3,0.3333333333,0.7916018663,52.46157403,FeBiO3,Fe2CoO4,BiFeO3-CoFe2O4
820,820,0.3814367451,3404.351645,1298.544811,161,227,70,191.2,647,830,16.6,15.73,0,6,10,31.5,18797,24.6,646,0,0,0,0,0.8427849902,1.055308328,8.464880463,5.388093916,5.321518785,122.2098958,142.6878026,47.91917824,5.932913866,5.932913866,5.932913866,120.4947892,120.20238,89.39747524,12,4,5,1,7,3,0.3333333333,0.7044822257,52.46157403,FeBiO3,Fe2CoO4,BiFeO3-CoFe2O4
